,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Madurai,91,PM2.5,2,2,30,33,270,29,0,23,1,0
1,Palembang,80,PM2.5,17,1,25,53,274,32,0,0,0,0
2,Santa Cruz,66,PM2.5,3,1,16,28,558,25,7,24,0,0
3,Gaziantep,151,PM2.5,17,15,46,85,1167,43,0,0,0,0
4,Sharjah,121,PM2.5,55,5,39,79,215,54,0,0,0,0
5,Phoenix,85,PM2.5,13,0,26,58,392,29,2,0,0,0
6,Meerut,60,PM2.5,5,2,20,26,183,32,28,5,0,0
7,Jiangmen,162,PM2.5,19,5,61,158,174,45,6,30,1,0
8,Can Tho,75,PM2.5,54,3,26,48,577,23,0,0,0,0
9,Raipur,77,PM2.5,15,3,28,42,556,24,0,0,0,0
10,Mosul,155,PM2.5,25,81,84,121,884,45,0,0,0,0
11,Glasgow,38,PM2.5,38,0,10,18,133,10,0,0,0,0
12,Jamshedpur,42,PM2.5,11,0,9,46,72,13,0,0,0,0
13,Batam,106,PM2.5,41,2,35,66,250,13,2,10,2,0
14,Marseille,148,PM2.5,8,56,43,58,564,30,0,0,0,0
15,Makassar,85,PM2.5,23,1,26,42,435,22,0,0,0,0
16,Aurangabad,157,PM2.5,55,8,59,86,707,8,1,4,5,0
17,Philadelphia,44,PM10,20,0,11,53,326,25,1,19,0,0
18,Qiqihaer,39,PM2.5,13,7,8,28,450,13,0,0,0,0
19,Xining,20,PM2.5,15,0,5,8,161,1,0,0,0,0
20,San Antonio,46,PM2.5,9,0,11,43,0,13,1,4,0,0
21,Calgary,33,NO2,5,0,6,17,368,36,30,59,0,0
22,Daejon,26,O3,28,0,6,13,150,17,8,18,0,0
23,Monrovia,95,PM2.5,3,0,27,38,838,31,16,40,0,0
24,Tiruppur,71,PM2.5,15,2,20,32,273,7,5,13,0,0
25,Munich,61,PM2.5,6,1,17,17,263,10,49,0,0,0
26,Ciudad Juarez,51,PM2.5,39,8,11,17,221,19,0,0,0,0
27,Kananga,53,PM2.5,35,1,13,38,134,19,0,0,0,0
28,Gwangju,65,PM2.5,30,3,22,38,628,25,0,0,0,0
29,Suqian,158,PM2.5,35,5,71,108,684,23,0,0,0,0
30,Yekaterinburg,57,PM2.5,22,3,15,30,143,42,0,0,0,0
31,Abu Dhabi,79,PM2.5,54,1,24,66,149,34,0,0,0,0
32,Jodhpur,159,PM2.5,45,2,60,118,550,28,17,35,4,0
33,Edmonton,40,PM2.5,5,0,10,35,396,20,3,21,1,0
34,San Diego,122,PM2.5,0,0,18,34,0,24,0,0,0,0
35,San Jose,84,PM2.5,20,4,29,43,200,28,0,0,0,0
36,Allahabad,166,PM2.5,14,5,73,136,723,21,2,12,0,0
37,Zurich,32,PM2.5,24,0,8,16,167,16,0,0,0,0
38,Belgrade,75,PM2.5,6,11,25,26,618,21,0,0,0,0
39,Basra,55,PM2.5,24,1,16,31,83,1,0,0,0,0
40,Taian Shandong,99,PM2.5,2,6,35,65,1405,5,0,0,0,0
41,Konya,58,PM2.5,8,0,16,37,234,23,65,45,0,0
42,Dhanbad,117,PM2.5,32,4,47,73,375,35,14,22,2,0
43,Dallas,44,PM2.5,9,0,11,24,101,18,0,6,0,0
44,Ganzhou,72,PM2.5,55,2,22,45,855,9,0,0,0,0
45,Adelaide,42,PM2.5,18,0,11,37,68,26,0,0,0,0
46,Hai Phong,83,PM2.5,40,16,28,39,458,21,0,0,0,0
47,Mombasa,85,PM2.5,69,6,31,48,226,4,0,0,0,0
48,Jiaxing,91,PM2.5,50,4,25,56,669,27,0,0,0,0
49,Helsinki,66,PM2.5,19,1,23,23,182,22,0,0,1,0
50,Porto,82,PM2.5,7,0,29,41,366,33,0,0,0,0
51,Zhanjiang,77,PM2.5,62,3,28,45,378,9,0,0,0,0
52,Prague,99,PM2.5,6,1,39,69,497,58,27,30,0,0
53,Dongying,52,PM2.5,30,3,9,27,508,8,0,0,0,0
54,Mianyang Sichuan,70,PM2.5,24,2,21,49,242,44,10,18,0,0
55,Nanchong,167,PM2.5,21,1,90,101,690,11,0,0,0,0
56,Fushun Liaoning,167,PM2.5,21,1,90,101,690,11,0,0,0,0
57,Antalya,90,PM2.5,21,3,34,71,573,53,0,0,0,0
58,Bareilly,105,PM2.5,14,4,32,91,539,23,2,4,0,0
59,Kazan,27,PM2.5,27,2,6,9,135,3,0,0,0,0
60,Ad-Dammam,101,PM2.5,37,26,35,59,172,54,0,0,0,0
61,Port Elizabeth,63,PM2.5,13,2,17,44,116,30,3,3,0,0
62,Ahvaz,32,O3,37,0,3,3,119,1,0,0,0,0
63,Florianopolis,48,PM2.5,20,0,16,35,69,19,0,0,0,0
64,Nizhniy Novgorod,69,PM2.5,26,2,19,35,135,33,0,0,0,0
65,Dublin,67,PM2.5,24,3,22,23,357,18,22,18,0,0
66,Maoming,54,PM2.5,15,0,14,14,197,5,11,1,0,0
67,San Luis Potosi,74,PM2.5,22,4,19,45,317,19,0,0,0,0
68,Mysore,129,PM2.5,26,3,44,104,254,35,3,14,4,0
69,Chelyabinsk,57,PM2.5,15,2,13,26,151,32,0,0,0,0
70,Moradabad,90,PM2.5,10,3,22,81,507,28,2,2,0,0
71,Barquisimeto,38,PM2.5,21,2,10,15,263,6,0,0,0,0
72,Durg-Bhilainagar,158,PM2.5,22,122,90,129,1174,46,0,0,0,0
73,Suzhou,71,PM2.5,27,1,22,42,232,31,0,0,0,0
74,Maracay,36,PM2.5,17,4,7,10,186,4,0,0,0,0
75,Ruian,37,PM2.5,28,1,11,13,196,16,0,0,1,0
76,Zhenjiang Jiangsu,161,PM2.5,27,4,72,101,784,71,0,0,0,0
77,Baoji,118,PM2.5,22,3,45,74,498,29,0,0,0,0
78,Bhubaneswar,105,PM2.5,13,5,41,62,405,56,0,0,0,0
79,Pingdingshan Henan,105,PM2.5,13,5,41,62,405,56,0,0,0,0
80,Mendoza,56,PM2.5,24,1,11,20,135,18,0,0,0,0
81,Chiang Mai,74,O3,74,1,19,37,655,4,0,0,0,0
82,Tiruchirappalli,132,PM2.5,52,6,50,86,440,17,1,4,1,0
83,Huaibei,95,PM2.5,11,3,34,97,320,45,1,16,0,0
84,Jinhua,61,PM2.5,23,0,20,42,230,38,18,49,0,0
85,Chandigarh,160,PM2.5,37,8,68,143,518,39,7,19,3,0
86,Islamabad,85,PM2.5,12,5,35,50,1051,39,0,0,0,0
87,Amsterdam,87,PM2.5,5,0,32,42,316,21,3,0,0,0
88,Haifa,87,PM2.5,48,1,29,97,417,12,5,17,1,0
89,Guilin,109,PM2.5,50,3,39,57,327,13,0,0,0,0
90,Mexicali,153,PM2.5,4,0,60,72,661,22,39,61,0,0
91,Ufa,57,PM2.5,17,2,16,28,147,44,0,0,0,0
92,Rostov-on-Don,85,PM2.5,20,10,25,48,227,37,0,0,0,0
93,Hubli-Dharwad,102,PM2.5,39,1,33,63,176,18,8,22,0,0
94,Guwahati,161,PM2.5,13,6,74,99,373,11,3,7,0,0
95,Liupanshui,157,PM2.5,21,4,70,109,804,42,0,0,0,0
96,Quetta,47,O3,55,1,9,15,151,2,0,0,0,0
97,Cologne,61,PM2.5,1,1,18,37,289,20,57,16,0,0
98,Aguascalientes,58,PM2.5,27,4,14,35,302,8,0,0,0,0
99,Binzhou,61,PM2.5,25,0,19,29,214,19,0,9,0,0
100,Salem,28,O3,36,0,3,10,204,2,0,10,0,0
101,Saharanpur,166,PM2.5,33,9,88,185,450,25,2,13,3,0
102,Yerevan,171,PM2.5,29,7,95,179,498,13,0,0,0,0
103,Tbilisi,54,PM2.5,34,1,15,35,191,4,0,0,0,0
104,Jalandhar,102,PM2.5,34,6,32,96,916,14,4,8,1,0
105,Lille,111,PM2.5,9,0,48,67,238,29,15,7,1,0
106,Siliguri,107,PM2.5,24,2,38,133,279,26,23,33,2,0
107,Oslo,46,PM2.5,26,1,11,26,215,22,29,38,0,0
108,Jingzhou Hubei,46,PM2.5,26,1,11,26,215,22,29,38,0,0
109,Zhaoqing,59,PM2.5,54,4,16,31,387,13,0,0,0,0
110,Antwerp,74,PM2.5,4,1,25,32,257,12,31,0,0,0
111,Johor Bahru,151,PM2.5,30,4,69,73,319,40,0,0,0,0
112,Solapur,131,PM2.5,66,4,50,114,273,21,0,0,0,0
113,Teresina,64,PM2.5,29,0,24,32,161,14,0,0,0,0
114,Fuzhou Jiangxi,90,PM2.5,34,1,26,46,299,39,0,0,0,0
115,Aracaju,61,PM2.5,19,0,19,41,75,13,0,0,0,0
116,Leshan,181,PM2.5,7,6,118,177,958,34,0,0,0,0
117,Marrakech,29,PM2.5,39,0,7,11,97,1,0,0,0,0
118,Rotterdam,96,PM2.5,5,1,34,42,279,26,4,0,1,0
119,Austin,52,PM2.5,12,0,14,41,298,16,2,6,0,0
120,San Jose,70,PM2.5,2,0,20,35,570,19,8,26,0,0
121,Denpasar,69,PM2.5,18,0,24,46,246,15,0,0,0,0
122,Odesa,79,PM2.5,29,2,23,42,149,27,0,0,0,0
