,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,112,PM2.5,10,1,38,54,208,27,0,22,1,0
1,Madurai,83,PM2.5,10,4,24,61,282,10,3,14,2,0
2,Quanzhou,66,PM2.5,25,4,19,68,349,12,4,20,0,0
3,Palembang,78,PM2.5,36,1,27,40,167,26,0,0,0,0
4,Santa Cruz,33,PM2.5,27,0,8,39,307,34,2,11,0,0
5,Gaziantep,74,PM2.5,15,3,20,38,1118,30,0,0,0,0
6,Sharjah,99,PM2.5,8,7,36,83,428,66,0,0,0,0
7,Phoenix,60,PM10,3,1,13,88,686,53,6,0,0,0
8,Lyon,55,PM2.5,26,0,16,19,154,22,0,0,0,0
9,Meerut,259,PM2.5,2,5,203,361,1927,49,39,68,1,0
10,Jiangmen,123,PM2.5,25,4,46,92,689,35,0,0,0,0
11,Can Tho,87,PM2.5,74,5,27,35,481,7,0,0,0,0
12,Raipur,153,PM2.5,33,27,59,85,552,15,0,0,0,0
13,Glasgow,21,O3,30,1,3,4,171,19,3,21,0,0
14,Stockholm,66,PM2.5,31,0,20,28,374,14,0,0,0,0
15,Auckland,44,PM2.5,22,1,11,36,66,20,0,0,0,0
16,Jamshedpur,184,PM2.5,12,23,109,193,2906,25,8,31,0,0
17,Yinchuan,90,PM2.5,2,2,28,83,2882,34,0,0,0,0
18,Jilin,55,PM2.5,27,3,13,23,599,12,0,0,0,0
19,Srinagar,159,PM2.5,23,2,68,99,636,10,22,39,6,0
20,Batam,89,PM2.5,51,4,39,101,250,17,0,0,0,0
21,Ulaanbaatar,160,PM2.5,20,31,82,82,299,18,0,0,0,0
22,Marseille,48,PM2.5,28,1,7,10,142,9,0,0,0,0
23,Makassar,64,PM2.5,38,1,21,32,200,9,0,0,0,0
24,Aurangabad,153,PM2.5,7,11,60,83,813,10,2,6,5,0
25,Philadelphia,96,PM2.5,21,1,37,55,240,21,0,11,0,0
26,Qiqihaer,132,PM2.5,7,9,49,117,1364,22,0,0,0,0
27,Xining,34,PM2.5,30,0,6,9,108,1,0,0,0,0
28,San Antonio,63,PM2.5,23,0,19,54,0,32,1,19,0,0
29,Calgary,29,O3,21,0,7,26,290,28,0,16,0,0
30,Daejon,29,O3,31,0,2,3,139,1,0,1,0,0
31,Monrovia,71,PM2.5,26,0,23,58,426,36,1,23,0,0
32,Tiruppur,78,PM2.5,0,5,24,40,539,12,1,23,0,0
33,Munich,44,PM2.5,1,0,10,13,352,16,16,0,1,0
34,Ciudad Juarez,85,O3,45,6,15,23,191,17,0,0,0,0
35,Kananga,40,PM2.5,38,1,9,23,100,16,0,0,0,0
36,Gwangju,85,PM2.5,7,4,27,44,965,25,0,0,0,0
