,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,85,PM2.5,35,1,24,39,192,29,0,16,0,0
1,Madurai,103,PM2.5,8,3,31,40,321,18,3,7,0,0
2,Quanzhou,107,PM2.5,56,3,40,42,437,7,0,6,0,0
3,Palembang,88,PM2.5,17,1,29,46,320,29,0,0,0,0
4,Santa Cruz,47,PM2.5,5,0,13,30,250,18,2,8,0,70
5,Gaziantep,160,PM2.5,3,41,94,146,2164,91,0,0,0,0
6,Sharjah,120,PM2.5,23,6,48,77,353,77,0,0,0,0
7,Phoenix,95,PM2.5,4,1,32,49,708,33,36,0,0,0
8,Lyon,104,PM2.5,9,1,41,48,327,35,15,7,1,0
9,Meerut,194,PM10,3,4,124,347,1438,67,43,87,1,0
10,Jiangmen,110,PM2.5,26,3,34,68,782,17,0,0,0,0
11,Can Tho,83,PM2.5,15,2,25,42,445,14,0,0,0,0
12,Raipur,187,PM2.5,6,41,130,186,955,44,0,0,0,0
13,Glasgow,48,PM2.5,34,0,9,16,132,20,10,37,0,0
14,Stockholm,71,PM2.5,4,1,21,41,565,52,0,0,0,0
15,Auckland,24,PM2.5,13,0,6,18,59,14,0,0,0,0
16,Jamshedpur,174,PM2.5,9,13,105,128,1015,19,5,55,3,0
17,Yinchuan,72,PM2.5,8,2,23,38,684,31,0,0,0,0
18,Jilin,49,PM2.5,24,3,12,23,462,7,0,0,0,0
19,Srinagar,152,PM2.5,29,2,51,86,1033,12,38,75,24,0
20,Batam,40,PM2.5,34,1,10,16,148,7,0,0,0,0
21,Ulaanbaatar,482,PM2.5,9,50,504,504,402,31,0,0,0,0
22,Marseille,70,PM2.5,28,1,20,26,234,32,6,19,1,0
23,Makassar,51,PM2.5,25,1,10,15,373,6,0,0,0,0
24,Aurangabad,152,PM2.5,1,10,55,121,1817,12,3,9,5,0
25,Xining,53,PM2.5,27,2,11,20,370,3,0,0,0,0
26,San Antonio,17,PM2.5,10,0,4,6,143,0,0,0,0,0
27,Tiruppur,35,PM2.5,7,0,10,29,479,34,17,37,0,50
28,Harare,17,O3,18,0,3,6,269,8,14,0,0,0
