,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,125,PM2.5,7,2,41,50,448,66,0,128,2,0
1,Madurai,109,PM2.5,29,6,45,69,302,32,0,0,0,0
2,Quanzhou,55,PM2.5,36,3,11,19,349,8,0,8,0,0
3,Palembang,95,PM2.5,7,1,31,50,439,33,0,0,0,0
4,Santa Cruz,31,O3,25,0,4,21,291,20,1,12,0,0
5,Gaziantep,153,PM2.5,6,30,68,131,1282,68,0,0,0,0
6,Sharjah,153,PM2.5,6,30,68,131,1282,68,0,0,0,0
7,Phoenix,56,PM2.5,16,0,14,55,185,39,1,0,0,0
8,Lyon,121,PM2.5,3,1,49,61,339,38,34,15,0,0
9,Meerut,252,PM2.5,26,22,227,251,933,40,0,0,0,0
10,Jiangmen,129,PM2.5,25,4,46,127,1227,58,0,0,0,0
11,Can Tho,72,PM2.5,11,3,19,34,663,25,0,0,0,0
12,Raipur,188,PM2.5,7,54,134,191,938,47,0,0,0,0
13,Glasgow,53,PM2.5,31,1,13,22,144,12,0,0,0,0
14,Stockholm,58,PM2.5,25,0,15,24,251,33,0,0,0,0
15,Auckland,30,PM2.5,13,0,7,15,60,10,0,0,0,0
16,Jamshedpur,197,PM2.5,8,48,161,231,3057,44,0,0,0,0
17,Yinchuan,119,PM2.5,3,3,43,96,1559,47,0,0,0,0
18,Jilin,127,PM2.5,11,5,47,88,914,21,0,0,0,0
19,Srinagar,131,PM2.5,44,4,35,50,441,5,0,0,0,0
20,Batam,52,PM2.5,34,2,9,19,244,9,0,0,0,0
21,Ulaanbaatar,322,PM2.5,7,67,270,270,646,31,0,0,0,0
22,Marseille,83,PM2.5,17,1,26,64,542,54,58,94,2,0
23,Makassar,54,PM2.5,19,1,10,15,395,8,0,0,0,0
24,Aurangabad,154,PM2.5,37,4,61,87,369,5,0,0,0,0
25,Qiqihaer,137,PM2.5,14,5,47,102,735,16,0,0,0,0
26,Xining,15,PM2.5,13,0,3,5,132,0,0,0,0,0
27,San Antonio,61,PM2.5,2,0,19,47,100,19,18,24,0,0
28,Calgary,49,PM2.5,18,0,12,30,310,20,1,7,0,0
29,Daejon,31,O3,38,0,4,11,129,16,6,10,0,0
30,Monrovia,26,O3,29,0,5,19,179,17,1,7,0,0
31,Tiruppur,91,PM2.5,17,4,34,49,444,24,0,0,0,0
32,Munich,91,PM2.5,17,4,34,49,444,24,0,0,0,0
33,Ciudad Juarez,54,PM2.5,69,7,15,24,200,7,0,0,0,0
34,Kananga,53,PM2.5,34,1,13,39,108,17,0,0,0,0
35,Gwangju,89,PM2.5,6,3,32,41,779,35,0,0,0,0
36,Suqian,153,PM2.5,5,3,60,120,858,41,0,0,0,0
37,Yekaterinburg,67,PM2.5,37,1,19,38,134,39,0,0,0,0
38,Abu Dhabi,96,PM2.5,6,5,35,71,227,79,0,0,0,0
39,Jodhpur,140,PM2.5,29,2,47,82,343,24,0,0,0,0
40,Edmonton,41,PM2.5,14,1,12,18,397,27,4,17,0,0
41,Ranchi,169,PM2.5,6,15,96,165,647,54,0,0,0,0
42,Kathmandu,179,PM2.5,2,3,135,135,1405,26,0,0,0,0
