,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Quanzhou,55,PM2.5,58,3,13,52,262,7,1,7,0,0
1,Palembang,76,PM2.5,26,1,23,46,233,26,0,0,0,0
2,Santa Cruz,76,PM2.5,26,1,23,46,233,26,0,0,0,0
3,Sharjah,130,PM2.5,50,6,43,82,179,49,0,0,0,0
4,Phoenix,72,PM2.5,3,1,20,61,566,33,41,0,0,0
5,Jiangmen,131,PM2.5,123,5,47,94,516,23,0,0,0,0
6,Can Tho,131,PM2.5,123,5,47,94,516,23,0,0,0,0
7,Raipur,137,PM2.5,46,47,50,72,662,28,0,0,0,0
8,Mosul,137,PM2.5,46,47,50,72,662,28,0,0,0,0
9,Glasgow,58,PM2.5,14,2,20,27,215,25,0,0,0,0
10,Yinchuan,134,PM2.5,8,2,47,127,1330,35,0,0,0,0
11,Jilin,134,PM2.5,8,2,47,127,1330,35,0,0,0,0
12,Srinagar,70,PM2.5,29,3,25,38,597,13,0,0,0,0
13,Ulaanbaatar,127,PM2.5,10,44,40,58,394,28,0,0,0,0
14,Aurangabad,145,PM2.5,61,9,49,71,354,3,0,0,0,0
15,Muscat,145,PM2.5,61,9,49,71,354,3,0,0,0,0
16,Philadelphia,53,PM2.5,11,1,14,46,291,21,0,13,0,0
17,Qiqihaer,126,PM2.5,10,14,45,91,812,26,0,0,0,0
18,San Antonio,26,O3,35,0,6,8,107,1,0,0,0,0
19,Tiruppur,95,PM2.5,65,4,29,42,340,7,0,0,0,0
20,Munich,95,PM2.5,65,4,29,42,340,7,0,0,0,0
21,Harare,22,PM2.5,2,1,6,15,333,19,54,0,1,0
22,Ciudad Juarez,53,PM2.5,32,6,15,23,219,25,0,0,0,0
23,Kananga,53,PM2.5,32,6,15,23,219,25,0,0,0,0
24,Suqian,88,PM2.5,35,2,31,69,351,16,0,0,0,0
25,Yekaterinburg,88,PM2.5,12,3,30,51,188,60,0,0,0,0
26,Abu Dhabi,88,PM2.5,12,3,30,51,188,60,0,0,0,0
27,Jodhpur,88,PM2.5,12,3,30,51,188,60,0,0,0,0
28,Edmonton,69,PM2.5,18,0,19,19,397,17,1,18,1,0
29,Jabalpur,137,PM2.5,60,7,49,71,336,3,0,0,0,0
30,Asansol,156,PM2.5,36,29,70,102,874,35,0,0,0,0
31,Kota,137,PM2.5,37,14,48,78,244,37,0,0,0,0
32,Kharkiv,80,PM2.5,23,2,30,42,153,27,0,0,0,0
33,San Jose,75,PM2.5,0,1,19,31,865,13,34,47,0,0
34,Allahabad,156,PM2.5,37,9,69,120,525,42,0,0,0,0
35,Gwalior,98,PM2.5,50,2,38,58,281,5,0,0,0,0
36,Ottawa,29,O3,30,0,6,11,154,14,0,0,0,0
37,Zurich,20,O3,18,0,2,6,177,21,5,19,0,0
38,Belgrade,96,PM2.5,7,11,38,43,690,52,0,0,0,0
39,Amritsar,154,PM2.5,57,6,66,87,717,33,0,0,0,0
40,Joao Pessoa,45,PM2.5,23,0,11,21,92,1,0,0,0,0
41,Queretaro,122,PM2.5,3,12,38,101,1327,17,0,0,0,0
42,Taian Shandong,89,PM2.5,39,2,36,81,323,34,5,20,0,0
43,Copenhagen,66,PM2.5,16,0,17,28,269,26,14,13,0,0
44,Konya,83,PM2.5,13,15,31,31,354,42,0,0,0,0
45,Dhanbad,157,PM2.5,51,17,73,133,1190,44,0,0,0,0
46,Dallas,157,PM2.5,51,17,73,133,1190,44,0,0,0,0
47,Ganzhou,86,PM2.5,65,5,27,70,717,9,0,0,0,0
48,Adelaide,55,PM2.5,17,0,16,31,56,20,0,0,0,0
49,Hai Phong,97,PM2.5,28,15,33,51,349,19,0,0,0,0
50,Mombasa,48,PM2.5,36,2,12,17,110,1,0,0,0,0
51,Jiaxing,57,PM2.5,39,3,10,23,503,17,0,0,0,0
52,Helsinki,65,PM2.5,1,1,18,39,355,46,0,0,3,0
53,Porto,63,PM2.5,19,0,16,26,160,17,0,0,0,0
54,Zhanjiang,86,O3,75,2,21,40,378,7,0,0,0,0
55,Prague,94,PM2.5,2,1,34,49,569,38,55,77,1,0
56,Dongying,98,PM2.5,12,12,41,70,933,33,0,0,0,0
57,Mianyang Sichuan,72,PM2.5,39,1,23,54,331,48,4,18,0,0
58,Nanchong,108,PM2.5,16,1,41,65,522,13,0,0,0,0
59,Fushun Liaoning,108,PM2.5,16,1,41,65,522,13,0,0,0,0
60,Antalya,70,PM2.5,10,1,21,33,443,56,0,0,0,0
61,Bareilly,155,PM2.5,54,8,68,132,552,37,0,0,0,0
62,Kazan,42,PM2.5,17,1,10,15,146,17,0,0,0,0
63,Ad-Dammam,151,PM2.5,32,56,52,119,208,60,0,0,0,0
64,Port Elizabeth,62,PM2.5,18,2,17,45,126,32,4,6,0,0
65,Ahvaz,27,PM2.5,28,0,6,10,129,3,0,0,0,0
66,Florianopolis,49,PM2.5,20,1,11,20,57,1,0,0,0,0
67,Nizhniy Novgorod,74,PM2.5,13,1,23,39,144,30,0,0,0,0
68,Dublin,65,PM2.5,40,0,19,26,126,24,6,12,0,0
69,Maoming,36,PM2.5,16,0,10,10,357,14,18,1,0,0
70,San Luis Potosi,47,PM2.5,19,3,7,10,247,7,0,0,0,0
71,Mysore,108,PM2.5,47,2,39,83,264,38,0,0,0,0
72,Chelyabinsk,94,PM2.5,9,6,34,52,212,51,0,0,0,0
73,Moradabad,163,PM2.5,43,27,74,132,577,56,0,0,0,0
74,Barquisimeto,37,PM2.5,26,1,9,13,179,4,0,0,0,0
75,Durg-Bhilainagar,143,PM2.5,34,83,53,76,912,43,0,0,0,0
76,Suzhou,74,PM2.5,37,1,25,49,175,21,0,0,0,0
77,Maracay,37,PM2.5,18,5,9,14,191,5,0,0,0,0
78,Ruian,27,O3,28,0,4,5,284,6,0,0,1,0
79,Zhenjiang Jiangsu,153,PM2.5,42,3,61,108,692,46,0,0,0,0
80,Baoji,121,PM2.5,25,4,44,112,705,24,0,0,0,0
81,Bhubaneswar,124,PM2.5,36,4,43,66,322,45,0,0,0,0
82,Pingdingshan Henan,124,PM2.5,36,4,43,66,322,45,0,0,0,0
83,Mendoza,51,PM2.5,23,0,12,27,170,19,0,0,0,0
84,Chiang Mai,86,PM2.5,79,1,28,50,785,4,0,0,0,0
85,Tiruchirappalli,78,PM2.5,46,6,24,57,300,14,0,0,0,0
86,Huaibei,99,PM2.5,44,2,31,111,261,33,1,15,0,0
87,Jinhua,58,PM2.5,10,1,16,27,311,35,24,53,0,0
88,Chandigarh,151,PM2.5,26,10,54,96,697,48,0,0,0,0
89,Islamabad,153,PM2.5,27,6,53,60,1126,36,0,0,0,0
90,Amsterdam,59,PM2.5,21,1,18,30,159,28,2,0,0,0
91,Haifa,153,PM2.5,43,1,75,185,330,5,1,6,0,0
92,Guilin,128,PM2.5,48,4,47,94,618,18,0,0,0,0
93,Mexicali,88,PM2.5,2,0,19,95,592,47,46,42,0,0
94,Ufa,69,PM2.5,22,4,20,37,156,43,0,0,0,0
95,Rostov-on-Don,62,PM2.5,20,2,18,22,150,26,0,0,0,0
96,Hubli-Dharwad,97,PM2.5,57,3,31,57,201,16,0,0,0,0
97,Guwahati,114,PM2.5,37,1,44,66,316,24,0,0,0,0
98,Liupanshui,77,PM2.5,40,1,27,50,469,12,0,0,0,0
99,Quetta,44,O3,53,1,9,16,177,1,0,0,0,0
100,Cologne,33,NO2,14,2,6,28,205,36,21,36,0,0
101,Aguascalientes,42,PM2.5,19,1,8,12,269,10,0,0,0,0
102,Binzhou,71,PM2.5,19,0,23,32,156,23,1,14,0,0
103,Salem,22,PM2.5,16,0,5,9,219,10,2,28,0,0
104,Saharanpur,178,PM2.5,18,28,96,131,785,51,0,0,0,0
105,Yerevan,214,PM2.5,30,8,160,273,457,14,0,0,0,0
106,Tbilisi,62,PM2.5,34,1,16,32,206,4,0,0,0,0
107,Jalandhar,133,PM2.5,60,5,45,71,530,20,0,0,0,0
108,Lille,55,PM2.5,31,0,11,34,77,29,1,3,0,0
109,Siliguri,152,PM2.5,46,2,61,111,447,25,0,0,0,0
110,Oslo,52,PM2.5,0,0,14,25,147,19,5,13,0,0
111,Jingzhou Hubei,52,PM2.5,0,0,14,25,147,19,5,13,0,0
112,Zhaoqing,86,PM2.5,75,6,32,54,465,18,0,0,0,0
113,Antwerp,24,O3,24,1,4,11,204,22,17,0,0,0
114,Johor Bahru,145,PM2.5,31,5,57,72,248,31,0,0,0,0
115,Solapur,101,PM2.5,65,6,33,69,221,19,0,0,0,0
116,Teresina,42,PM2.5,24,0,9,13,144,1,0,0,0,0
117,Fuzhou Jiangxi,110,PM2.5,32,1,36,73,224,25,0,0,0,0
118,Aracaju,56,PM2.5,21,0,20,46,80,10,0,0,0,0
119,Leshan,93,PM2.5,27,3,35,70,519,16,0,0,0,0
120,Marrakech,57,PM2.5,33,2,17,31,111,2,0,0,0,0
121,Rotterdam,42,PM2.5,27,1,8,21,232,20,2,0,1,0
122,Austin,53,PM2.5,19,0,13,34,500,25,18,31,0,0
123,San Jose,75,PM2.5,0,1,19,31,865,13,34,47,0,0
124,Denpasar,72,PM2.5,24,0,23,46,217,27,0,0,0,0
125,Odesa,80,PM2.5,18,4,26,41,151,31,0,0,0,0
126,San Miguel de Tucuman,56,PM2.5,18,2,15,25,160,12,0,0,0,0
127,Padang,83,PM2.5,40,1,26,59,342,24,0,0,0,0
128,Cebu City,64,PM2.5,32,1,17,30,126,24,0,0,0,0
129,Acapulco de Juarez,53,PM2.5,32,6,15,23,219,25,0,0,0,0
130,Valparaiso,70,PM2.5,16,3,22,28,235,14,0,0,0,0
131,Kayseri,61,PM2.5,8,0,16,48,361,46,0,0,0,0
132,Warangal,75,PM2.5,66,6,21,30,258,3,0,0,0,0
133,Changshu,88,PM2.5,44,3,28,50,528,18,0,0,0,0
134,Bordeaux,33,O3,34,1,3,8,144,6,2,9,0,0
135,Songkhla,47,PM2.5,54,1,12,30,13,2,0,0,0,0
136,Yichun Jiangxi,103,PM2.5,60,3,32,83,298,14,2,14,0,0
137,Krasnodar,107,PM2.5,21,2,39,44,268,31,0,0,0,0
138,Cancun,29,O3,33,0,7,13,91,0,0,0,0,0
139,Jixi Heilongjiang,69,PM2.5,7,6,19,31,1224,41,0,0,0,0
140,Morelia,58,PM2.5,14,2,10,18,447,16,0,0,0,0
141,Dnipro,77,PM2.5,25,2,23,37,181,26,0,0,0,0
142,Khulna,115,PM2.5,37,2,42,42,315,11,0,0,0,0
143,Jerusalem,131,PM2.5,40,1,46,194,200,5,4,9,0,0
144,Dehradun,122,PM2.5,35,4,48,98,443,43,0,0,0,0
145,Fort Worth,63,PM2.5,4,0,18,27,583,30,10,33,0,0
146,Jiujiang,131,PM2.5,39,4,46,104,543,36,0,0,0,0
147,Southampton,29,PM2.5,17,1,7,13,356,19,9,31,0,0
148,Arequipa,34,PM2.5,20,1,9,13,262,11,0,0,0,0
149,Ciudad Guayana,32,PM2.5,25,0,8,13,96,1,0,0,0,0
150,Zamboanga City,37,PM2.5,29,0,8,21,112,10,0,0,0,0
151,Veracruz,51,PM2.5,17,1,13,19,183,6,0,0,0,0
152,Jacksonville,53,PM2.5,15,1,14,31,500,24,0,0,0,0
153,Pathum Thani,127,PM2.5,34,2,39,75,364,21,0,0,0,0
154,Rajshahi,108,PM2.5,32,2,41,59,428,29,0,0,0,0
155,Guigang,109,PM2.5,62,3,34,82,274,34,3,19,0,0
156,Columbus,33,PM2.5,25,1,9,29,101,20,0,0,0,0
157,Charlotte,32,PM2.5,20,0,7,13,184,5,0,6,0,0
158,Ulsan,32,O3,30,2,4,15,282,17,0,2,0,0
