,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,134,PM2.5,5,2,51,51,441,49,0,108,2,0
1,Madurai,102,PM2.5,37,3,33,58,262,33,0,0,0,0
2,Quanzhou,63,PM2.5,38,3,18,41,524,11,0,10,0,0
3,Palembang,91,PM2.5,10,1,35,56,453,35,0,0,0,0
4,Santa Cruz,35,O3,34,0,4,10,236,14,1,8,0,0
5,Gaziantep,151,PM2.5,18,20,58,134,764,52,0,0,0,0
6,Sharjah,113,PM2.5,34,4,42,72,229,54,0,0,0,0
7,Phoenix,66,PM2.5,4,0,18,42,344,34,1,0,0,0
8,Lyon,117,PM2.5,2,1,38,81,228,43,29,0,0,0
9,Meerut,207,PM2.5,37,19,149,237,875,48,0,0,0,0
10,Jiangmen,130,PM2.5,18,3,48,116,1562,68,0,0,0,0
11,Can Tho,92,PM2.5,13,4,28,38,693,32,0,0,0,0
12,Raipur,173,PM2.5,14,70,115,165,958,50,0,0,0,0
13,Glasgow,45,PM2.5,24,1,11,17,194,16,5,18,0,0
14,Stockholm,58,PM2.5,21,0,17,29,228,34,0,0,0,0
15,Auckland,41,PM2.5,14,0,8,36,59,9,0,0,0,0
16,Jamshedpur,184,PM2.5,19,44,132,190,1649,47,0,0,0,0
17,Yinchuan,110,PM2.5,3,3,44,100,1170,47,0,0,0,0
18,Jilin,110,PM2.5,3,3,44,100,1170,47,0,0,0,0
19,Srinagar,153,PM2.5,50,5,62,71,399,13,0,0,0,0
20,Ulaanbaatar,192,PM2.5,9,67,213,213,697,31,0,0,0,0
21,Aurangabad,151,PM2.5,43,4,65,92,379,6,0,0,0,0
22,Philadelphia,74,PM2.5,3,2,33,53,523,45,35,70,0,0
23,Qiqihaer,74,PM2.5,3,2,33,53,523,45,35,70,0,0
24,Xining,74,PM2.5,3,2,33,53,523,45,35,70,0,0
25,San Antonio,22,PM2.5,12,0,6,11,138,5,0,0,0,0
26,Calgary,35,PM2.5,19,0,8,8,290,6,0,7,0,0
27,Daejon,35,PM2.5,19,0,8,8,290,6,0,7,0,0
28,Monrovia,24,O3,29,0,3,17,162,10,1,5,0,0
29,Tiruppur,67,PM2.5,26,4,21,31,354,14,0,0,0,0
30,Munich,29,PM2.5,2,1,3,5,346,14,60,0,1,0
31,Ciudad Juarez,53,PM2.5,40,7,15,23,207,13,0,0,0,0
32,Kananga,54,PM2.5,34,1,13,39,113,19,0,0,0,0
33,Gwangju,63,PM2.5,5,4,23,40,877,40,0,0,0,0
34,Suqian,153,PM2.5,25,3,61,101,784,25,0,0,0,0
35,Yekaterinburg,68,PM2.5,37,1,20,35,134,42,0,0,0,0
36,Abu Dhabi,99,PM2.5,14,5,30,61,217,66,0,0,0,0
37,Jodhpur,153,PM2.5,36,2,58,84,318,25,0,0,0,0
38,Edmonton,27,PM2.5,15,0,6,6,395,11,3,14,0,0
39,Ranchi,167,PM2.5,17,15,88,159,562,50,0,0,0,0
40,Kathmandu,125,PM2.5,8,3,54,83,1185,25,0,0,0,0
41,Jabalpur,125,PM2.5,42,4,47,68,275,5,0,0,0,0
42,Asansol,178,PM2.5,23,31,108,156,1099,32,0,0,0,0
43,Kota,166,PM2.5,17,12,81,121,386,48,0,0,0,0
44,San Diego,36,PM2.5,35,1,8,29,326,22,38,21,0,0
45,Kharkiv,76,PM2.5,18,3,24,35,198,27,0,0,0,0
46,San Jose,30,O3,35,0,0,2,218,6,2,7,0,0
47,Allahabad,189,PM2.5,11,12,141,201,1177,73,0,0,0,0
48,Gwalior,155,PM2.5,40,3,68,98,489,6,0,0,0,0
49,Ottawa,33,PM2.5,26,0,9,18,150,14,0,0,0,0
50,Zurich,70,PM2.5,2,0,22,29,333,22,17,27,0,0
51,Belgrade,111,PM2.5,9,10,43,45,752,39,0,0,0,0
52,Amritsar,296,PM2.5,23,6,270,270,1061,56,0,0,0,0
53,Joao Pessoa,53,PM2.5,23,0,15,27,94,1,0,0,0,0
54,Queretaro,52,PM2.5,7,8,12,29,1127,3,0,0,0,0
55,Taian Shandong,76,PM2.5,13,2,24,47,786,43,12,38,0,0
56,Copenhagen,62,PM2.5,18,0,20,40,244,26,57,0,0,0
57,Konya,165,PM2.5,1,10,70,92,416,41,0,0,0,0
58,Dhanbad,165,PM2.5,1,10,70,92,416,41,0,0,0,0
59,Dallas,65,PM2.5,2,0,21,33,201,23,3,7,0,0
60,Ganzhou,112,PM2.5,2,6,44,92,1229,42,0,0,0,0
61,Adelaide,43,PM10,12,0,11,45,66,30,0,0,0,0
62,Hai Phong,151,PM2.5,56,9,61,61,645,8,0,0,0,0
63,Mombasa,62,PM2.5,50,3,17,25,160,3,0,0,0,0
64,Jiaxing,128,PM2.5,2,3,44,135,840,48,0,0,0,0
65,Helsinki,70,PM2.5,10,1,21,49,200,35,0,0,2,0
66,Porto,75,PM2.5,4,2,19,23,344,31,0,0,0,0
67,Zhanjiang,131,O3,83,2,45,56,699,10,0,0,0,0
68,Prague,75,PM2.5,10,1,22,40,489,43,26,48,0,0
69,Dongying,162,PM2.5,5,7,99,147,977,46,0,0,0,0
70,Mianyang Sichuan,73,PM2.5,10,2,22,45,824,57,12,42,0,0
71,Nanchong,128,PM2.5,10,1,46,76,687,15,0,0,0,0
72,Fushun Liaoning,128,PM2.5,10,1,46,76,687,15,0,0,0,0
73,Antalya,88,PM2.5,13,1,24,55,551,47,0,0,0,0
74,Bareilly,176,PM2.5,30,10,113,199,859,46,0,0,0,0
75,Kazan,69,PM2.5,27,2,21,31,142,17,0,0,0,0
76,Ad-Dammam,134,PM2.5,26,44,52,79,246,83,0,0,0,0
77,Port Elizabeth,58,PM2.5,12,2,14,41,106,31,3,5,0,0
78,Ahvaz,26,O3,25,0,3,9,97,2,0,0,0,0
79,Florianopolis,58,PM2.5,32,0,17,34,107,23,0,0,0,0
80,Nizhniy Novgorod,107,PM2.5,11,4,39,66,210,39,0,0,0,0
81,Dublin,64,PM2.5,24,2,17,28,210,35,25,40,0,0
82,Maoming,46,PM2.5,9,1,11,11,227,10,14,0,0,0
83,San Luis Potosi,68,PM2.5,18,6,22,42,417,11,0,0,0,0
84,Mysore,93,PM2.5,27,1,35,87,318,39,0,0,0,0
85,Chelyabinsk,69,PM2.5,36,1,18,33,132,40,0,0,0,0
86,Moradabad,185,PM2.5,13,7,125,184,992,71,0,0,0,0
87,Barquisimeto,25,O3,31,0,4,6,119,1,0,0,0,0
88,Durg-Bhilainagar,174,PM2.5,7,124,118,169,1345,59,0,0,0,0
89,Suzhou,74,PM2.5,39,0,22,47,144,25,0,0,0,0
90,Maracay,21,PM2.5,30,2,5,8,140,2,0,0,0,0
91,Ruian,27,O3,16,0,7,17,282,14,0,0,0,0
92,Zhenjiang Jiangsu,156,PM2.5,3,3,61,106,982,62,0,0,0,0
93,Baoji,156,PM2.5,3,3,61,106,982,62,0,0,0,0
94,Bhubaneswar,75,PM2.5,20,1,22,37,368,18,0,0,0,0
95,Pingdingshan Henan,191,PM2.5,19,16,147,232,935,67,0,0,0,0
96,Mendoza,55,PM2.5,26,1,17,32,168,23,0,0,0,0
97,Chiang Mai,55,PM2.5,26,1,17,32,168,23,0,0,0,0
98,Tiruchirappalli,90,PM2.5,33,9,31,64,259,30,0,0,0,0
99,Huaibei,88,PM2.5,21,2,24,114,381,40,1,25,0,0
100,Jinhua,59,PM2.5,3,1,17,40,593,51,56,95,0,0
101,Guilin,123,PM2.5,16,2,48,85,1324,35,0,0,0,0
102,Krasnoyarsk,123,PM2.5,16,2,48,85,1324,35,0,0,0,0
103,Mexicali,170,PM2.5,1,1,97,137,988,68,103,134,0,0
104,Ufa,170,PM2.5,1,1,97,137,988,68,103,134,0,0
105,Guwahati,145,PM2.5,29,1,60,83,423,22,0,0,0,0
106,Liupanshui,151,PM2.5,23,2,61,117,710,26,0,0,0,0
107,Quetta,44,O3,42,1,11,27,188,3,0,0,0,0
108,Cologne,74,PM2.5,10,1,24,24,283,31,45,32,0,0
109,Aguascalientes,52,PM2.5,16,5,15,54,350,11,0,0,0,0
110,Binzhou,49,PM2.5,21,1,14,36,244,34,57,78,0,0
111,Salem,33,PM2.5,24,0,9,35,405,19,3,43,0,0
112,Saharanpur,223,PM2.5,33,46,200,275,855,32,0,0,0,0
113,Yerevan,161,PM2.5,37,6,69,135,515,7,0,0,0,0
114,Tbilisi,58,PM2.5,15,1,17,32,328,10,0,0,0,0
115,Lille,89,PM2.5,9,0,28,47,203,33,4,0,0,0
116,Siliguri,156,PM2.5,33,1,71,107,599,31,0,0,0,0
117,Jingzhou Hubei,53,PM2.5,13,0,13,31,373,26,34,56,0,0
118,Zhaoqing,128,PM2.5,19,8,45,74,958,56,0,0,0,0
119,Antwerp,74,PM2.5,3,1,24,35,159,17,28,0,1,0
120,Johor Bahru,146,PM2.5,24,1,54,71,389,29,0,0,0,0
121,Solapur,151,PM2.5,46,4,57,106,316,25,0,0,0,0
122,Teresina,67,PM2.5,34,0,20,36,131,32,0,0,0,0
123,Fuzhou Jiangxi,124,PM2.5,23,0,46,67,403,32,0,0,0,0
124,Aracaju,60,PM2.5,22,0,18,40,83,21,0,0,0,0
125,Leshan,121,PM2.5,4,4,47,93,707,25,0,0,0,0
126,Marrakech,36,PM2.5,41,1,8,21,86,1,0,0,0,0
127,Rotterdam,85,PM2.5,1,1,30,48,210,40,31,0,1,0
128,Austin,68,PM2.5,4,0,19,35,694,21,63,72,0,0
129,San Jose,30,O3,31,0,4,12,205,9,1,6,0,0
130,Denpasar,63,PM2.5,15,0,18,58,194,10,0,0,0,0
131,Odesa,69,PM2.5,18,2,21,36,189,28,0,0,0,0
132,San Miguel de Tucuman,59,PM2.5,34,2,17,27,156,31,0,0,0,0
133,Padang,68,PM2.5,27,1,18,51,327,18,0,0,0,0
