,URL
0,Tokyo
1,Kinshasa
2,Lagos
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Khartoum
8,Yangon
9,Abidjan
10,Kabul
11,Yaounde
12,Kano
13,Douala
14,Ibadan
15,Malappuram
16,Antananarivo
17,Kumasi
18,Busan
19,Abuja
20,Asuncion
21,Santo Domingo
22,Mashhad
23,Dakar
24,Port Harcourt
25,Pyongyang
26,Guatemala City
27,Nagpur
28,Ouagadougou
29,Lusaka
30,Port-au-Prince
31,Algiers
32,Bamako
33,Mbuji-Mayi
34,Accra
35,Tashkent
36,Brazzaville
