,URL
0,Kisangani
1,Pointe-Noire
2,Freetown
3,Uyo
4,Mwanza
5,Omsk
6,Lilongwe
7,Nanyang Henan
8,Kigali
9,Tripoli
10,Krasnoyarsk
11,Kaduna
12,Bukavu
13,Abomey-Calavi
14,Maputo
15,Aba
16,Nnewi
17,San Salvador
18,Shimkent
19,Bujumbura
20,Managua
21,Bishkek
22,Kermanshah
23,Hargeysa
24,Kirkuk
25,Bobo-Dioulasso
26,Aden
27,Asmara
28,Sekondi Takoradi
29,Ikorodu
30,Ilorin
31,Tshikapa
32,Nyala
33,Blantyre-Limbe
34,Hamah
35,Dushanbe
36,San Pedro Sula
37,Misratah
38,Jos
39,Bangui
40,Owerri
41,Najaf
42,Warri
43,Nampula
44,Lubango
45,Ashgabat
46,Erbil
47,Baishan
48,Libreville
49,Cabinda
50,Umuahia
51,Orumiyeh
52,Xiaogan
53,Maiduguri
54,Enugu
55,Benguela
56,Lokoja
57,Zaria
58,Zanzibar
59,Oshogbo
60,Erduosi-Ordoss
