,URL
0,Kinshasa
1,Lagos
2,Manila
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Khartoum
8,Saint Petersburg
9,Yangon
10,Abidjan
11,Kabul
12,Yaounde
13,Kano
14,Douala
15,Ibadan
16,Antananarivo
17,Kumasi
18,Abuja
19,Asuncion
20,Santo Domingo
21,Mashhad
22,Dakar
23,Thrissur
24,Port Harcourt
25,Pyongyang
26,Sanaa
27,Guatemala City
28,Ouagadougou
29,Lusaka
30,Depok
31,Algiers
32,Bamako
33,Mbuji-Mayi
34,Lubumbashi
35,Accra
36,Tashkent
37,Brazzaville
38,Luoyang
39,Beirut
40,Tunis
41,Mogadishu
42,Nantong
43,Esfahan
44,Phnom Penh
45,Havana
46,Aleppo
47,Conakry
48,Linyi Shandong
49,Wuhu Anhui
50,Almaty
51,Panama City
52,Lome
53,Benin City
54,Montevideo
55,Matola
