,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Abidjan
9,Hefei
10,Kabul
11,Yaounde
12,Kano
13,Douala
14,Ibadan
15,Antananarivo
16,Kumasi
17,Abuja
18,Asuncion
19,Santo Domingo
20,Mashhad
21,Dakar
22,Port Harcourt
23,Pyongyang
24,Sanaa
25,Guatemala City
26,Ouagadougou
27,Lusaka
28,Coimbatore
29,Port-au-Prince
30,Algiers
31,Bamako
32,Lubumbashi
33,Accra
34,Tashkent
35,Brazzaville
36,Damascus
37,Beirut
38,Tunis
39,Tangerang
40,Mogadishu
41,Nantong
42,Esfahan
43,Phnom Penh
44,Havana
45,Aleppo
46,Conakry
47,Linyi Shandong
48,Wuhu Anhui
49,Almaty
50,Panama City
51,Lome
52,Benin City
53,Montevideo
54,Matola
