,URL
0,Kinshasa
1,Lagos
2,Chengdu
3,Tehran
4,Luanda
5,Wuhan
6,Xi-an Shaanxi
7,Suzhou
8,Foshan
9,Baghdad
10,Dar es Salaam
11,Khartoum
12,Yangon
13,Abidjan
14,Kabul
15,Yaounde
16,Kano
17,Douala
18,Ibadan
19,Antananarivo
20,Kumasi
21,Abuja
22,Asuncion
23,Santo Domingo
24,Mashhad
25,Dakar
26,Port Harcourt
27,Pyongyang
28,Guatemala City
29,Ouagadougou
30,Lusaka
31,Port-au-Prince
32,Algiers
33,Bamako
34,Mbuji-Mayi
35,Accra
36,Tashkent
37,Brazzaville
38,Damascus
39,Beirut
40,Tunis
41,Mogadishu
42,Esfahan
43,Phnom Penh
44,Havana
45,Aleppo
46,Taizhou Zhejiang
47,Conakry
48,Linyi Shandong
49,Vienna
50,Almaty
51,Panama City
52,Lome
53,Benin City
