,URL
0,Kinshasa
1,Lagos
2,Bangkok
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Toronto
8,Khartoum
9,Yangon
10,Abidjan
11,Kabul
12,Shijiazhuang
13,Recife
14,Yaounde
15,Porto Alegre
16,Fortaleza
17,Kano
18,Medellin
19,Jaipur
20,Los Angeles
21,Taiyuan Shanxi
22,Nanning
23,Salvador
24,Douala
25,Xiamen
26,Lucknow
27,Fuzhou Fujian
28,Changzhou
29,Kozhikode
30,Curitiba
31,Wenzhou
32,Nanchang
33,Ibadan
34,Malappuram
35,Berlin
36,Faisalabad
37,Antananarivo
38,Bekasi
39,Kumasi
40,Kampala
41,Busan
42,Abuja
43,Guiyang
44,Asuncion
45,Santo Domingo
46,Campinas
47,Wuxi
48,Mashhad
49,Puebla
50,Dakar
51,Thrissur
52,Kochi
53,Kuwait City
54,Durban
55,Port Harcourt
56,Lanzhou
57,Kanpur
58,Athens
59,Milan
60,Indore
61,Pyongyang
62,Guayaquil
63,Izmir
64,Kiev
65,Guatemala City
66,Surabaya
67,Lisbon
68,Caracas
69,Nagpur
70,Shizuoka
71,Dubai
72,Ouagadougou
73,Lusaka
74,Coimbatore
75,Port-au-Prince
76,Incheon
77,Cali
78,Algiers
79,Manchester
80,Goiania
81,Taibei
82,Bamako
83,Thiruvananthapuram
84,Chicago
85,Sapporo
86,Pretoria
87,Mbuji-Mayi
88,Birmingham
89,Yantai
90,Bandung
91,Vancouver
92,Accra
93,Tashkent
94,Patna
95,Brazzaville
96,Luoyang
97,Bhopal
98,San Juan
99,Damascus
100,Brisbane
101,Beirut
102,Tunis
103,Tangerang
104,Mogadishu
105,Baku
106,Medan
107,Sendai
108,Houston
109,Manaus
110,Barranquilla
111,Maracaibo
112,Gujranwala
113,Rawalpindi
114,Peshawar
115,Agra
116,Baotou
117,Vadodara
118,Kannur
119,Liuzhou
120,Visakhapatnam
121,Xuzhou
122,Daegu
123,Naples
124,Amman
125,Tijuana
126,Esfahan
127,Phnom Penh
128,Havana
129,Nashik
130,Vijayawada
131,Brussels
132,Hiroshima
133,Perth
134,Multan
135,Minsk
136,Baoding
137,Aleppo
138,Taizhou Zhejiang
139,Conakry
140,Linyi Shandong
141,Vienna
142,Kollam
143,Valencia
144,Rajkot
145,Haikou
146,Almaty
147,Yancheng Jiangsu
148,Rabat
149,West Yorkshire
150,Quito
151,Panama City
152,Hyderabad
153,Ludhiana
154,La Paz
155,Lome
156,Davao City
157,Turin
158,Bucharest
159,Adana
160,Warsaw
161,Hamburg
162,Benin City
