,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Abidjan
9,Kabul
10,Yaounde
11,Kano
12,Douala
13,Ibadan
14,Antananarivo
15,Kumasi
16,Abuja
17,Asuncion
18,Santo Domingo
19,Mashhad
20,Dakar
21,Port Harcourt
22,Pyongyang
23,Sanaa
24,Guatemala City
25,Ouagadougou
26,Lusaka
27,Port-au-Prince
28,Algiers
29,Bamako
30,Mbuji-Mayi
31,Lubumbashi
32,Accra
33,Tashkent
34,Toluca de Lerdo
35,Brazzaville
36,Damascus
37,Beirut
38,Tunis
39,Mogadishu
40,Nantong
41,Esfahan
42,Phnom Penh
43,Havana
44,Aleppo
45,Conakry
46,Linyi Shandong
47,Wuhu Anhui
48,Almaty
49,Panama City
50,Lome
51,Benin City
52,Montevideo
53,Matola
