,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Dalian
8,Barcelona
9,Fukuoka
10,Ji-nan Shandong
11,Zhengzhou
12,Saint Petersburg
13,Yangon
14,Alexandria
15,Abidjan
16,Guadalajara
17,Ankara
18,Chittagong
19,Melbourne
20,Addis Ababa
21,Sydney
22,Monterrey
23,Nairobi
24,Hanoi
25,Brasilia
26,Cape Town
27,Jiddah
28,Changsha
29,Kunming
30,Urumqi
31,Changchun
32,Xinbei
33,Shantou
34,Hefei
35,Kabul
36,Rome
37,Ningbo
38,Tel Aviv
39,Montreal
40,Shijiazhuang
41,Recife
42,Yaounde
43,Porto Alegre
44,Fortaleza
45,Kano
46,Medellin
47,Jaipur
48,Los Angeles
49,Taiyuan Shanxi
50,Nanning
51,Salvador
52,Douala
53,Xiamen
54,Lucknow
55,Fuzhou Fujian
56,Changzhou
57,Kozhikode
58,Curitiba
59,Wenzhou
60,Nanchang
61,Ibadan
62,Malappuram
63,Berlin
64,Faisalabad
65,Antananarivo
66,Bekasi
67,Kumasi
68,Kampala
69,Busan
70,Abuja
71,Guiyang
72,Asuncion
73,Santo Domingo
74,Campinas
75,Wuxi
76,Mashhad
77,Puebla
78,Dakar
79,Thrissur
80,Kochi
81,Kuwait City
82,Durban
83,Port Harcourt
84,Lanzhou
85,Kanpur
86,Athens
87,Milan
88,Indore
89,Pyongyang
90,Guayaquil
91,Izmir
92,Kiev
93,Guatemala City
94,Surabaya
95,Lisbon
96,Caracas
97,Nagpur
98,Shizuoka
99,Dubai
100,Ouagadougou
101,Lusaka
102,Coimbatore
103,Port-au-Prince
104,Incheon
105,Cali
106,Algiers
107,Manchester
108,Goiania
109,Taibei
110,Bamako
111,Thiruvananthapuram
112,Chicago
113,Sapporo
114,Pretoria
115,Mbuji-Mayi
116,Birmingham
117,Yantai
118,Bandung
119,Vancouver
120,Accra
121,Tashkent
122,Patna
123,Brazzaville
124,Luoyang
125,Bhopal
126,San Juan
