,URL
0,Tokyo
1,Mexico City
2,Dhaka
3,Cairo
4,Beijing
5,Mumbai
6,Osaka
7,Karachi
8,Chongqing
9,Istanbul
10,Buenos Aires
11,Kolkata
12,Kinshasa
13,Lagos
14,Tehran
15,Luanda
16,Baghdad
17,Dar es Salaam
18,Khartoum
19,Yangon
20,Abidjan
21,Kabul
22,Yaounde
23,Kano
24,Douala
25,Ibadan
26,Antananarivo
27,Kumasi
28,Abuja
29,Asuncion
30,Santo Domingo
31,Mashhad
32,Dakar
33,Port Harcourt
34,Pyongyang
35,Guatemala City
36,Ouagadougou
37,Lusaka
38,Port-au-Prince
39,Algiers
40,Bamako
41,Mbuji-Mayi
42,Accra
43,Tashkent
44,Brazzaville
45,Damascus
46,Beirut
47,Tunis
48,Mogadishu
49,Esfahan
50,Phnom Penh
51,Havana
52,Aleppo
53,Taizhou Zhejiang
54,Conakry
55,Linyi Shandong
56,Rajkot
57,Almaty
58,Panama City
59,Lome
60,Benin City
