,URL
0,Sao Paulo
1,Kinshasa
2,Lagos
3,Tehran
4,Nanjing
5,Luanda
6,Baghdad
7,Dar es Salaam
8,Khartoum
9,Yangon
10,Abidjan
11,Kabul
12,Yaounde
13,Kano
14,Douala
15,Ibadan
16,Antananarivo
17,Kumasi
18,Abuja
19,Asuncion
20,Santo Domingo
21,Mashhad
22,Dakar
23,Port Harcourt
24,Pyongyang
25,Sanaa
26,Guatemala City
27,Ouagadougou
28,Lusaka
29,Port-au-Prince
30,Algiers
31,Bamako
32,Mbuji-Mayi
33,Lubumbashi
34,Accra
35,Tashkent
36,Brazzaville
37,Damascus
38,Beirut
39,Tunis
40,Mogadishu
41,Nantong
42,Esfahan
43,Phnom Penh
44,Havana
45,Aleppo
46,Conakry
47,Linyi Shandong
48,Wuhu Anhui
49,Almaty
50,Panama City
51,Lome
52,Benin City
53,Montevideo
54,Matola
