,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,22,PM2.5,24,0,3,9,123,10,1,11,0,0
1,Thessaloniki,133,PM2.5,5,2,46,70,118,13,0,0,9,0
2,Bologna,74,PM2.5,9,0,22,27,223,21,0,0,0,0
3,Barcelona-Puerto La Cruz,27,PM2.5,26,0,6,10,277,9,2,11,1,0
4,Cherthala,152,PM2.5,4,7,73,95,857,12,20,46,0,0
5,Quzhou,123,PM2.5,3,3,47,96,743,21,0,0,0,0
6,Sorocaba,53,PM2.5,15,0,13,39,315,20,0,0,1,0
7,Nottingham,42,PM2.5,36,1,9,15,127,9,1,3,0,0
8,Xalapa,52,PM2.5,10,0,14,20,395,19,0,0,0,0
9,Frankfurt,36,PM2.5,14,0,8,14,208,18,2,14,1,0
10,Nakhon Ratchasima,75,PM2.5,34,1,22,38,450,9,0,0,0,0
11,Vereeniging,56,PM2.5,15,1,18,38,172,19,2,9,0,0
12,Seattle,51,PM2.5,6,0,12,31,771,55,15,43,0,0
13,Bozhou,88,PM2.5,29,1,22,69,135,8,0,0,0,0
14,Nellore,94,PM2.5,17,2,30,55,444,23,5,13,0,0
15,Hamilton,71,PM2.5,3,1,22,60,344,30,5,31,0,0
16,Cagayan de Oro City,74,PM2.5,31,0,25,26,102,10,0,0,0,0
17,Krakow,143,PM2.5,4,3,54,77,688,26,0,34,4,0
18,Gorakhpur,143,PM2.5,6,7,45,112,682,12,2,54,0,0
19,Dasmarinas,77,PM2.5,45,0,26,53,153,25,0,0,0,0
20,Ar-Rayyan,72,PM10,24,1,20,95,137,3,0,0,0,0
21,Cuttack,115,PM2.5,24,3,38,55,279,8,0,0,0,0
22,Denver,52,PM10,11,0,12,57,483,38,0,5,0,0
23,Qingyuan,116,PM2.5,35,2,43,74,466,43,4,22,0,0
24,Banjarmasin,21,PM2.5,26,1,5,8,128,1,0,0,0,0
25,Kottayam,158,PM2.5,8,8,76,107,850,19,18,43,0,0
26,Belgaum,29,PM2.5,26,0,6,8,261,5,4,0,1,0
27,Sheffield,27,PM2.5,38,1,6,11,122,2,0,2,0,0
28,Gaza,65,PM2.5,18,0,21,36,442,8,0,8,2,0
29,Zaragoza,29,PM2.5,5,1,5,17,262,16,10,26,0,0
30,Zaporizhzhya,73,PM2.5,10,23,23,28,1015,20,0,0,0,0
31,Malegaon,163,PM2.5,19,7,76,108,675,23,2,12,3,0
32,Sao Jose dos Campos,53,PM2.5,22,0,11,21,2,17,0,0,0,0
33,Mangalore,162,PM2.5,8,2,76,76,397,30,11,26,0,0
34,Okayama,61,PM2.5,8,2,18,46,665,44,13,26,0,198
35,Ribeirao Preto,62,PM2.5,21,2,17,29,169,20,0,0,0,0
36,Xianyang Shaanxi,62,PM2.5,21,2,17,29,169,20,0,0,0,0
37,Bunia,24,PM2.5,24,0,7,10,122,0,0,0,0,0
38,Lviv,101,PM2.5,15,2,35,46,193,22,0,9,5,0
39,Tongliao,86,PM2.5,26,3,27,35,263,9,0,0,0,0
40,Sialkot,170,PM2.5,19,2,73,115,1148,13,16,23,0,0
41,Buffalo City,58,PM2.5,18,0,14,47,72,22,0,0,0,0
42,Suining Sichuan,58,PM2.5,18,0,14,47,72,22,0,0,0,0
43,Oaxaca de Juarez,63,PM2.5,23,1,20,25,283,17,0,0,0,0
44,Washington,66,PM2.5,22,1,17,52,274,24,35,62,0,0
45,Sargodha,159,PM2.5,43,2,67,97,818,3,0,0,0,0
46,Bhavnagar,160,PM2.5,16,43,68,119,1041,18,7,22,6,0
47,Gold Coast,32,PM2.5,33,1,9,25,77,22,0,0,0,0
48,Florence,65,PM2.5,8,1,20,34,315,21,3,27,0,0
49,Jammu,62,PM2.5,11,0,19,48,383,39,8,37,0,0
50,Yulin Shaanxi,62,PM2.5,11,0,19,48,383,39,8,37,0,0
51,Nanded Waghala,139,PM2.5,8,10,56,93,241,1,11,11,0,0
52,Tirupati,59,PM2.5,13,1,18,31,661,12,4,11,0,0
53,Bacoor,74,PM2.5,44,0,28,28,153,13,0,0,0,0
54,The Hague,68,PM2.5,19,0,23,23,153,16,0,0,1,0
55,Seville,61,PM2.5,20,2,17,24,462,24,4,15,0,0
56,Cotonou,61,PM2.5,20,2,17,24,462,24,4,15,0,0
57,Dongtai,165,PM2.5,14,5,68,136,1202,29,0,0,0,0
58,Bali,64,PM2.5,22,0,20,53,98,16,0,0,0,0
59,Boston,53,PM2.5,20,0,13,28,277,20,4,18,0,0
60,Yuxi,82,PM2.5,5,5,29,61,1104,20,0,0,0,0
61,Bristol,26,PM2.5,27,0,7,16,231,9,1,10,0,0
62,Cheonan,101,PM2.5,6,2,42,63,807,24,14,21,0,0
63,Jundiai,56,PM2.5,10,0,13,37,302,24,0,0,0,0
64,Gulbarga,112,PM2.5,11,6,29,105,132,21,9,27,0,0
65,Padova,111,PM2.5,1,1,38,40,547,16,0,0,0,0
66,Durgapur,176,PM2.5,7,1,94,225,593,11,11,35,11,0
67,Kurnool,73,PM2.5,9,3,23,78,397,9,3,20,0,0
68,El Paso,54,PM10,13,0,11,74,400,33,18,38,0,0
69,Nantes,59,PM2.5,38,0,15,29,119,15,0,0,0,0
70,Zagreb,144,PM2.5,1,6,51,68,786,20,0,0,5,0
71,Nashville,64,PM2.5,30,1,19,39,149,16,0,0,0,0
72,Genoa,45,PM2.5,34,1,10,18,155,17,0,0,0,0
73,Ezhou,71,PM2.5,11,1,21,36,414,18,1,22,0,0
74,Santiago,72,PM2.5,15,2,20,64,534,38,0,0,0,0
75,Mar Del Plata,41,PM2.5,16,0,9,17,60,0,0,0,0,0
76,Lodz,77,PM2.5,6,3,21,34,508,17,0,15,2,0
77,Oklahoma City,68,PM10,17,0,17,94,920,49,37,76,0,0
78,Las Vegas,45,PM10,33,0,11,53,321,23,1,2,0,0
79,General Santos City,79,PM2.5,32,0,34,34,129,5,0,0,0,0
80,Detroit,56,PM2.5,13,3,13,51,234,25,0,0,0,0
81,Manama,163,PM2.5,22,57,85,85,265,41,0,0,0,0
82,Portland,55,PM2.5,19,1,15,32,123,23,1,12,0,0
83,Macao,74,PM2.5,41,3,20,59,526,24,0,0,0,0
84,Zhoushan,55,PM2.5,30,1,15,34,148,17,0,0,0,0
85,Jhansi,162,PM2.5,10,5,78,98,536,21,4,13,0,0
86,Memphis,64,PM2.5,15,1,18,30,151,18,0,0,0,0
87,Doha,160,PM2.5,27,14,83,110,213,43,0,0,0,0
88,Chiclayo,30,PM2.5,20,0,7,11,59,1,0,0,0,0
89,Wuhai,112,PM2.5,5,23,48,134,2406,29,0,0,0,0
90,Be'er Sheva,64,PM2.5,28,1,14,38,341,5,1,6,0,0
91,Durango,31,O3,25,0,2,3,125,5,0,0,0,0
92,Bokaro Steel City,162,PM2.5,9,7,72,176,748,20,14,53,11,0
93,Wroclaw,159,PM2.5,2,5,70,94,619,21,1,26,2,0
94,Venezia,131,PM2.5,1,2,51,70,577,39,0,0,0,0
95,Jambi,96,PM2.5,45,1,35,51,342,1,0,0,0,0
96,Duesseldorf,54,PM2.5,10,1,14,20,148,23,6,6,2,0
97,Belfast,52,PM2.5,33,1,10,17,87,8,0,2,0,0
98,Stuttgart,32,PM2.5,26,0,7,26,262,33,3,5,0,0
