,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,20,O3,20,1,2,3,162,9,12,27,0,0
1,Thessaloniki,97,PM2.5,5,3,33,63,168,20,0,0,9,0
2,Bologna,82,PM2.5,11,1,26,36,267,32,0,0,0,0
3,Barcelona-Puerto La Cruz,32,O3,28,1,6,7,151,7,0,0,0,0
4,Cherthala,163,PM2.5,14,9,72,114,898,30,20,47,0,0
5,Quzhou,79,PM2.5,42,3,24,54,377,15,0,0,0,0
6,Sorocaba,35,PM2.5,10,0,12,26,100,10,0,0,1,0
7,Nottingham,41,PM2.5,26,1,11,32,163,30,18,34,0,0
8,Xalapa,54,PM2.5,16,1,13,18,213,4,0,0,0,0
9,Frankfurt,69,PM2.5,5,0,22,35,318,33,12,0,0,0
10,Nakhon Ratchasima,57,PM2.5,46,1,13,23,440,13,0,0,0,0
11,Vereeniging,61,PM2.5,22,8,18,48,311,40,12,26,0,0
12,Seattle,38,PM2.5,21,0,10,39,375,23,14,27,0,0
13,Bozhou,80,PM2.5,44,1,26,66,41,11,0,0,0,0
14,Nellore,82,PM2.5,17,2,29,61,519,29,6,15,0,0
15,Hamilton,48,PM2.5,29,0,8,17,233,7,0,10,0,0
16,Cagayan de Oro City,87,PM2.5,26,0,28,35,111,7,0,0,0,0
17,Krakow,112,PM2.5,6,3,44,52,675,25,0,94,3,0
18,Gorakhpur,154,PM2.5,23,7,61,119,629,19,2,0,0,0
19,Dasmarinas,82,PM2.5,38,0,28,55,180,34,0,0,0,0
20,Ar-Rayyan,102,PM10,39,1,28,155,108,1,0,0,0,0
21,Cuttack,113,PM2.5,35,3,37,53,311,7,0,0,0,0
22,Denver,33,PM2.5,27,0,8,19,227,28,0,1,0,0
23,Qingyuan,91,PM2.5,79,2,34,83,279,34,1,10,0,0
24,Banjarmasin,46,PM2.5,23,1,16,24,169,10,0,0,0,0
25,Kottayam,156,PM2.5,14,9,63,117,885,23,17,44,0,0
26,Belgaum,22,PM2.5,14,1,5,8,278,21,21,0,1,0
27,Sheffield,37,PM2.5,31,1,11,21,149,16,5,13,0,0
28,Gaza,181,PM10,34,0,74,295,441,8,2,9,1,0
29,Zaragoza,49,PM2.5,28,1,13,15,137,20,0,0,0,0
30,Zaporizhzhya,108,PM2.5,15,9,53,70,427,25,0,0,0,0
31,Malegaon,111,PM2.5,33,5,28,52,587,21,2,10,3,0
32,Sao Jose dos Campos,29,PM2.5,12,0,7,7,100,3,0,0,0,0
33,Mangalore,161,PM2.5,15,2,70,83,402,28,7,18,0,0
34,Okayama,55,PM2.5,34,2,14,43,294,45,2,11,0,127
35,Ribeirao Preto,33,PM2.5,10,1,8,17,138,8,0,0,0,0
36,Xianyang Shaanxi,33,PM2.5,10,1,8,17,138,8,0,0,0,0
37,Bunia,26,PM2.5,22,0,6,9,140,0,0,0,0,0
38,Lviv,82,PM2.5,16,2,25,46,206,27,0,22,0,0
39,Tongliao,120,PM2.5,24,20,46,66,524,24,0,0,0,0
40,Sialkot,172,PM2.5,28,4,113,162,524,9,10,27,1,0
41,Buffalo City,63,PM2.5,35,1,19,50,106,36,0,0,0,0
42,Suining Sichuan,63,PM2.5,35,1,19,50,106,36,0,0,0,0
43,Oaxaca de Juarez,45,PM2.5,23,0,11,16,195,4,0,0,0,0
44,Washington,53,PM2.5,23,1,14,26,263,19,40,69,0,0
45,Sargodha,141,PM2.5,79,3,46,62,645,6,0,0,0,0
46,Bhavnagar,169,PM2.5,25,22,91,161,1102,18,7,23,7,0
47,Gold Coast,41,PM2.5,15,0,9,31,58,24,0,0,0,0
48,Florence,46,PM2.5,28,0,8,19,222,8,0,8,0,0
49,Jammu,36,PM2.5,23,0,6,12,154,13,7,20,0,0
50,Yulin Shaanxi,36,PM2.5,23,0,6,12,154,13,7,20,0,0
51,Nanded Waghala,145,PM2.5,30,8,48,94,208,1,10,11,1,0
52,Tirupati,66,PM2.5,5,2,19,35,689,14,9,17,1,0
53,Bacoor,67,PM2.5,38,0,19,26,180,19,0,0,0,0
54,The Hague,66,PM2.5,10,1,21,40,191,43,3,0,1,0
55,Seville,85,PM2.5,24,1,30,39,161,23,0,0,0,0
56,Dongtai,118,PM2.5,51,5,43,76,748,16,0,0,0,0
57,Bali,61,PM2.5,22,0,16,38,136,23,0,0,0,0
58,Boston,33,PM10,24,0,8,34,211,15,3,12,0,0
59,Yuxi,55,PM2.5,41,2,12,24,519,6,0,0,0,0
60,Bristol,22,O3,26,0,5,9,178,5,1,6,0,0
61,Cheonan,98,PM2.5,11,2,56,56,646,24,3,8,0,0
62,Jundiai,17,PM2.5,9,0,3,9,106,9,0,0,1,0
63,Gulbarga,103,PM2.5,31,6,27,133,201,18,13,26,0,0
64,Padova,65,PM2.5,3,1,21,22,367,13,0,0,0,0
65,Durgapur,173,PM2.5,62,2,71,271,328,11,7,30,1,0
66,Kurnool,147,PM2.5,11,3,54,108,761,20,5,37,0,0
67,El Paso,70,PM10,18,0,12,46,100,16,2,10,0,0
68,Nantes,69,PM2.5,25,1,20,31,165,25,0,0,0,0
69,Zagreb,101,PM2.5,1,6,32,61,437,46,0,0,3,0
70,Nashville,70,PM2.5,22,1,21,30,186,18,0,0,0,0
71,Genoa,63,PM2.5,29,1,16,28,159,27,0,0,0,0
72,Ezhou,51,PM2.5,24,0,10,20,219,6,0,6,0,0
73,Santiago,67,PM2.5,4,2,21,60,558,39,0,0,0,0
74,Mar Del Plata,30,PM2.5,15,0,7,13,60,0,0,0,0,0
75,Lodz,92,PM2.5,12,2,32,62,462,39,0,31,2,0
76,Oklahoma City,74,PM2.5,23,0,21,40,477,19,4,18,0,0
77,Las Vegas,70,PM2.5,11,0,20,77,704,46,1,0,0,0
78,General Santos City,94,PM2.5,28,0,36,36,180,6,0,0,0,0
79,Detroit,57,PM2.5,12,2,14,55,389,32,0,0,0,0
80,Manama,166,PM2.5,30,77,90,136,332,67,0,0,0,0
81,Portland,51,PM2.5,3,1,12,23,275,28,12,29,0,0
82,Macao,118,O3,139,3,44,111,513,20,0,0,0,0
83,Zhoushan,63,PM2.5,21,1,13,16,176,6,0,0,0,0
84,Jhansi,178,PM2.5,53,8,106,245,478,20,2,13,0,0
85,Memphis,52,PM2.5,11,1,11,22,148,12,0,0,0,0
86,Doha,161,PM2.5,55,10,79,109,163,35,0,0,0,0
87,Wuhai,40,PM2.5,49,2,6,25,347,3,0,0,0,0
88,Be'er Sheva,152,PM2.5,43,1,44,178,363,3,1,3,0,0
89,Durango,19,O3,21,0,2,3,120,3,0,0,0,0
90,Bokaro Steel City,165,PM2.5,49,49,68,97,1230,32,12,34,0,0
91,Wroclaw,127,PM2.5,6,5,51,66,508,39,1,48,2,0
92,Venezia,53,PM2.5,7,1,10,32,178,36,0,0,0,0
93,Jambi,38,PM2.5,24,1,9,15,194,9,0,0,0,0
94,Duesseldorf,66,PM2.5,1,1,21,46,199,45,2,0,1,0
95,Belfast,61,PM2.5,16,1,18,34,87,34,5,23,0,0
96,Stuttgart,53,PM2.5,10,0,15,20,224,27,25,7,0,0
97,Riga,85,PM2.5,30,4,29,52,189,60,0,0,0,0
98,Kolhapur,88,PM2.5,46,2,29,53,207,13,5,9,0,0
99,Bacolod,57,PM2.5,34,0,14,36,112,9,0,0,0,0
100,Ulyanovsk,75,PM2.5,20,1,24,43,141,20,0,0,0,0
101,Al-Ain,118,PM2.5,56,1,47,92,114,12,0,0,0,0
102,Bari,34,O3,37,0,2,3,131,3,0,0,0,0
103,Yulin Guangxi,92,PM2.5,53,3,28,86,283,18,2,10,0,0
104,Ajmer,143,PM2.5,30,5,53,160,987,24,3,32,7,0
105,Kuching,127,PM2.5,25,0,46,66,219,12,0,0,0,0
106,Geneva,47,PM2.5,6,0,12,5,295,33,33,2,0,0
107,Anshun,56,PM2.5,19,0,11,26,206,23,5,18,0,0
108,Colombo,57,PM2.5,14,1,14,28,123,8,0,0,0,0
109,Ujjain,106,PM2.5,46,2,36,153,324,31,5,12,0,0
110,Gothenburg,73,PM2.5,20,1,18,39,175,32,0,0,0,0
111,Patiala,182,PM2.5,8,2,119,295,1149,33,3198,17,3351,0
112,Bilaspur,144,PM2.5,24,9,49,112,596,15,11,30,3,0
113,Louisville,79,PM2.5,2,1,19,29,804,25,0,0,0,0
114,San Jose del Monte,62,PM2.5,39,0,19,47,146,26,0,0,0,0
115,Yaroslavl,61,PM2.5,18,4,15,22,211,25,0,0,0,0
116,Brighton,45,PM2.5,20,1,11,27,343,31,60,96,0,0
117,Feira De Santana,30,PM2.5,16,1,8,15,108,2,0,0,0,0
118,Comilla,75,PM2.5,10,8,21,44,333,4,1,8,0,0
119,Mathura,175,PM2.5,31,7,100,161,743,15,2,19,579,0
120,Skopje,98,PM2.5,23,4,30,30,940,12,0,0,0,0
121,Leipzig,86,PM2.5,1,1,30,41,329,22,1,12,0,0
122,Agartala,77,PM2.5,10,8,19,57,332,14,1,8,0,0
123,Kingston,52,PM2.5,17,1,16,16,133,1,0,0,0,0
124,Sangli,74,PM2.5,32,2,22,49,167,25,3,5,0,0
125,Malaga,53,PM2.5,34,0,14,38,131,23,0,0,0,0
126,Ibague,52,PM2.5,26,1,13,17,172,3,0,0,0,0
127,Dortmund,57,PM2.5,1,1,16,30,177,38,0,0,0,0
128,Kagoshima,25,O3,37,3,6,9,100,13,2,15,0,40
129,Cabimas,23,PM2.5,19,1,6,8,141,3,0,0,0,0
130,Milwaukee,75,PM2.5,2,1,27,68,364,38,0,0,0,0
131,Samut Sakhon,156,PM2.5,93,5,63,101,1019,27,0,0,0,0
132,Essen,58,PM2.5,8,1,16,23,206,31,2,0,0,0
133,Dresden,81,PM2.5,4,0,30,44,529,32,10,22,2,0
134,Udaipur,164,PM2.5,30,5,82,154,585,45,9,41,2,0
135,Vellore,78,PM2.5,13,4,24,50,550,40,5,13,0,0
136,Thoothukkudi,95,PM2.5,3,2,34,36,501,13,3,9,2,0
137,Bloemfontein,27,O3,35,1,4,10,123,0,0,0,0,0
138,Udon Thani,68,PM2.5,44,1,17,30,670,23,0,0,0,0
139,Jalgaon,154,PM2.5,37,13,61,98,490,18,3,15,5,0
140,Zaoyang,170,PM2.5,54,5,109,131,847,13,0,0,0,0
141,Yiyang Hunan,122,PM2.5,29,5,43,121,504,11,5,16,1,0
142,Baltimore,43,PM2.5,23,0,12,14,120,20,3,17,0,0
143,Kitchener,28,PM2.5,23,1,6,12,362,13,21,51,0,0
144,Poza Rica de Hidalgo,52,PM2.5,14,5,13,20,170,6,0,0,0,0
145,Oujda,29,O3,34,1,4,12,121,1,0,0,0,0
146,Orenburg,70,PM2.5,31,1,23,50,132,35,0,0,0,0
147,Bremen,91,PM2.5,2,0,31,55,259,37,0,0,0,0
148,Kota Kinabalu,93,PM2.5,26,0,40,74,156,25,0,0,0,0
149,Basel,52,PM2.5,27,0,14,24,190,24,0,10,0,0
150,Gomel,44,PM2.5,19,3,11,13,190,5,0,0,0,0
151,Albuquerque,58,PM10,23,1,7,68,94,14,1,8,0,0
152,Meknes,40,PM2.5,32,2,8,23,134,3,0,0,0,0
153,Panipat,171,PM2.5,19,14,97,187,1675,40,12,25,10,0
154,Irbid,79,PM2.5,27,1,30,97,322,7,4,11,1,0
155,Chiang Rai,131,PM2.5,51,1,42,81,440,21,0,0,0,0
156,Leicester,51,PM2.5,24,1,14,19,147,26,7,22,0,0
157,Tucson,61,PM2.5,4,1,18,49,203,20,0,0,0,0
158,Imus,89,PM2.5,38,0,35,86,184,30,0,0,0,0
159,Villavicencio,54,PM2.5,12,1,14,24,211,6,0,0,0,0
160,Sakarya,120,PM2.5,4,25,49,65,1594,40,0,0,0,0
161,Utrecht,56,PM2.5,9,0,17,28,192,28,5,0,0,0
162,Larkana,160,PM2.5,65,3,67,102,405,2,0,0,0,0
163,Basilan City,30,O3,30,0,2,3,108,1,0,0,0,0
164,Kerman,91,PM2.5,8,0,27,34,557,9,2,12,0,230
165,Mekele,37,O3,47,0,7,16,115,0,0,0,0,0
166,Edinburgh,24,O3,29,0,3,4,163,3,1,4,0,0
167,San Juan,17,O3,17,0,3,14,81,0,0,0,0,0
168,Ryazan,49,PM2.5,18,3,13,22,183,25,0,0,0,0
169,Vilnius,64,PM2.5,11,2,18,32,174,32,0,22,1,0
170,Calamba,42,PM2.5,39,0,9,16,154,6,0,0,0,0
171,Hannover,80,PM2.5,2,1,28,34,315,10,0,0,0,0
172,Fresno,82,PM2.5,11,0,23,41,654,15,6,18,0,749
173,Astrakhan,154,PM2.5,15,2,66,128,168,24,0,0,0,0
174,Bellary,119,PM2.5,29,5,41,84,845,17,30,54,1,0
175,Pietermaritzburg,79,PM2.5,18,4,26,26,199,37,0,0,0,0
176,Rustenburg,35,PM2.5,31,1,7,31,375,6,2,7,0,0
177,Sheikhupura,169,PM2.5,60,8,62,96,617,16,5,17,4,0
178,Grenoble,60,PM2.5,3,0,15,28,191,33,100,0,0,0
179,Angeles City,57,PM2.5,37,0,15,25,154,11,0,0,0,0
180,Poznan,129,PM2.5,8,4,51,68,313,39,0,19,0,0
181,Cuautla Morelos,87,SO2,56,65,18,26,623,9,0,0,0,0
182,Kalasin,76,PM2.5,46,1,26,51,210,15,0,0,0,0
183,Atlanta,64,PM2.5,9,2,18,38,601,33,34,58,0,0
184,Rupganj,156,PM2.5,14,8,59,59,345,5,1,8,0,0
185,Penza,77,PM2.5,17,0,28,66,138,20,0,0,0,0
186,Porto Velho,35,PM2.5,6,1,8,11,142,2,0,0,0,0
187,Chuxiong,51,PM2.5,36,3,12,25,402,3,0,0,0,0
188,Duisburg,39,PM2.5,2,2,9,16,434,30,2,0,0,0
189,Muzaffarpur,176,PM2.5,25,1,102,165,606,20,4,11,2,0
190,Changge,167,PM2.5,51,4,95,130,806,15,0,0,0,0
191,Kuantan,109,PM2.5,39,0,42,66,173,8,0,0,0,0
192,Kandahar,46,PM2.5,18,0,10,13,291,9,5,19,0,0
193,Nurenberg,48,PM2.5,1,1,11,16,171,22,3,0,0,0
194,London CA,49,PM2.5,23,1,13,19,388,17,21,51,0,0
195,Bournemouth,35,NO2,24,0,9,46,144,37,2,12,0,0
196,Khon-Kaen,94,PM2.5,43,1,25,57,261,10,0,0,0,0
197,Cheboksary,70,PM2.5,18,1,19,33,139,17,0,0,0,0
198,Lipetsk,135,PM2.5,9,3,63,73,199,27,0,0,0,0
199,Murcia,26,PM2.5,1,6,5,17,524,25,68,92,0,0
200,Tirana,37,O3,40,0,5,8,112,2,0,0,0,0
201,Surat Thani,91,PM2.5,47,4,30,40,252,13,0,0,0,0
202,Kansas City,42,PM10,28,1,8,42,220,16,0,7,0,0
