,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,21,PM2.5,16,0,4,8,122,13,11,24,0,0
1,Thessaloniki,71,PM2.5,10,2,20,30,146,21,0,0,4,0
2,Bologna,83,PM2.5,8,1,25,32,533,44,12,26,1,0
3,Barcelona-Puerto La Cruz,76,PM2.5,3,1,25,29,429,29,13,43,1,0
4,Cherthala,117,PM2.5,5,6,44,90,1054,11,19,45,0,0
5,Quzhou,105,PM2.5,12,2,32,126,778,23,0,0,0,0
6,Sorocaba,69,PM2.5,21,1,22,36,403,34,0,0,10,0
7,Nottingham,51,PM2.5,24,0,13,26,129,12,3,8,0,0
8,Xalapa,65,PM2.5,37,3,17,24,340,8,0,0,0,0
9,Frankfurt,52,PM2.5,16,0,11,27,231,22,3,15,1,0
10,Nakhon Ratchasima,97,PM2.5,36,1,37,65,520,15,0,0,0,0
11,Vereeniging,26,O3,27,1,4,10,111,4,1,5,0,0
12,Seattle,42,PM2.5,35,0,10,30,277,29,5,14,0,0
13,Bozhou,84,PM2.5,35,1,22,71,71,10,0,0,0,0
14,Nellore,88,PM2.5,18,2,27,54,516,24,6,14,0,0
15,Hamilton,55,PM2.5,27,0,14,42,235,7,0,5,0,0
16,Cagayan de Oro City,32,PM2.5,32,0,8,12,105,1,0,0,0,0
17,Krakow,156,PM2.5,2,5,60,81,996,18,0,48,5,0
18,Gorakhpur,188,PM2.5,0,6,109,188,882,11,2,71,0,0
19,Dasmarinas,70,PM2.5,41,1,22,35,198,16,0,0,0,0
20,Ar-Rayyan,51,PM2.5,15,1,14,36,170,10,0,0,0,0
21,Cuttack,175,PM2.5,46,15,106,152,650,8,0,0,0,0
22,Denver,52,PM10,18,0,13,68,460,46,0,1,0,0
23,Qingyuan,155,PM2.5,20,2,65,96,417,29,6,20,0,0
24,Banjarmasin,56,PM2.5,23,1,19,33,172,10,0,0,0,0
25,Kottayam,141,PM2.5,8,5,52,104,1012,18,16,43,0,0
26,Belgaum,38,PM2.5,14,0,9,15,287,15,3,0,1,0
27,Sheffield,22,PM2.5,23,0,5,7,127,7,1,8,0,0
28,Gaza,82,PM10,10,0,28,120,680,10,0,11,1,0
29,Zaragoza,25,O3,32,1,6,17,148,5,3,7,0,0
30,Zaporizhzhya,129,PM2.5,15,4,47,73,289,20,0,0,0,0
31,Malegaon,164,PM2.5,26,6,71,102,823,21,6,15,3,0
32,Sao Jose dos Campos,78,PM2.5,19,0,25,31,4,33,0,0,0,0
33,Mangalore,141,PM2.5,7,2,48,63,271,22,14,32,0,0
34,Okayama,116,PM2.5,5,3,47,93,788,46,9,22,0,185
35,Ribeirao Preto,63,PM2.5,24,0,15,42,228,22,0,0,0,0
36,Xianyang Shaanxi,63,PM2.5,24,0,15,42,228,22,0,0,0,0
37,Bunia,19,PM2.5,21,0,5,8,123,0,0,0,0,0
38,Lviv,101,PM2.5,21,1,29,41,191,20,0,10,0,0
39,Tongliao,66,PM2.5,30,2,19,22,175,4,0,0,0,0
40,Sialkot,265,PM2.5,11,4,314,314,755,12,8,21,1,0
41,Buffalo City,66,PM2.5,21,0,18,54,62,20,0,0,0,0
42,Suining Sichuan,66,PM2.5,21,0,18,54,62,20,0,0,0,0
43,Oaxaca de Juarez,59,PM2.5,38,1,18,22,147,10,0,0,0,0
44,Washington,44,PM2.5,20,0,10,38,267,18,6,15,0,0
45,Sargodha,44,PM2.5,20,0,10,38,267,18,6,15,0,0
46,Bhavnagar,44,PM2.5,20,0,10,38,267,18,6,15,0,0
47,Gold Coast,51,PM2.5,26,1,13,31,53,21,0,0,0,0
48,Florence,33,PM2.5,25,0,6,13,206,2,0,4,0,0
49,Jammu,58,PM2.5,17,0,17,33,199,14,3,9,0,0
50,Yulin Shaanxi,58,PM2.5,17,0,17,33,199,14,3,9,0,0
51,Nanded Waghala,152,PM2.5,10,11,56,137,292,4,12,16,1,0
52,Tirupati,67,PM2.5,11,1,20,28,696,14,5,14,0,0
53,Bacoor,42,PM2.5,40,1,11,17,197,4,0,0,0,0
54,The Hague,58,PM2.5,15,0,14,23,153,21,1,0,1,0
55,Seville,90,PM2.5,9,2,33,37,515,23,10,21,0,0
56,Dongtai,90,PM2.5,18,4,31,96,1072,18,0,0,0,0
57,Bali,36,PM2.5,23,0,9,15,110,1,0,0,0,0
58,Boston,63,PM2.5,25,0,19,44,238,18,2,4,0,0
59,Yuxi,76,PM2.5,4,4,26,39,738,15,0,0,0,0
60,Bristol,56,PM2.5,32,0,15,20,164,2,0,2,0,0
61,Cheonan,67,PM2.5,5,2,19,22,841,16,2,6,0,0
62,Jundiai,76,PM2.5,40,1,25,60,374,35,0,0,10,0
63,Gulbarga,118,PM2.5,15,6,43,77,402,29,11,36,0,0
64,Padova,51,PM2.5,2,0,10,17,337,15,0,17,1,0
65,Durgapur,178,PM2.5,38,7,109,143,566,11,8,31,7,0
66,Kurnool,89,PM2.5,28,9,31,53,313,5,3,11,1,0
67,El Paso,47,PM2.5,17,3,12,49,200,38,2,17,0,0
68,Nantes,64,PM2.5,25,0,18,34,120,19,0,0,0,0
69,Zagreb,106,PM2.5,3,5,37,37,349,18,0,0,2,0
70,Nashville,60,PM2.5,31,1,17,31,133,19,0,0,0,0
71,Genoa,59,PM2.5,23,1,17,24,351,24,2,17,1,0
72,Ezhou,29,PM2.5,24,0,4,29,286,15,0,3,0,0
73,Santiago,56,PM2.5,15,2,13,44,461,38,0,0,0,0
74,Mar Del Plata,20,PM2.5,14,0,4,7,64,0,0,0,0,0
75,Lodz,169,PM2.5,4,4,94,115,928,30,0,27,7,0
76,Oklahoma City,49,PM2.5,19,0,12,32,175,35,0,0,0,0
77,Las Vegas,44,PM10,19,0,13,57,347,30,2,0,0,0
78,General Santos City,21,O3,31,0,5,7,116,0,0,0,0,0
79,Detroit,34,PM10,31,1,7,36,119,36,0,0,0,0
80,Manama,95,PM2.5,24,27,35,93,187,15,0,0,0,0
81,Portland,35,PM2.5,28,1,8,29,62,20,1,7,0,0
82,Macao,105,PM2.5,32,3,43,111,672,32,0,0,0,0
83,Zhoushan,40,PM2.5,31,1,10,25,132,16,0,0,0,0
84,Jhansi,162,PM2.5,7,6,50,129,852,27,6,17,0,0
85,Memphis,52,PM2.5,7,1,15,20,178,29,0,0,0,0
