,URL
0,Tokyo
1,Mumbai
2,Osaka
3,Kinshasa
4,Lagos
5,Manila
6,Tehran
7,Luanda
8,New York City
9,Kuala Lumpur
10,Surat
11,Baghdad
12,Dar es Salaam
13,Haerbin
14,Yangon
15,Kabul
16,Yaounde
17,Kano
18,Douala
19,Ibadan
20,Antananarivo
21,Kumasi
22,Abuja
23,Asuncion
24,Santo Domingo
25,Mashhad
26,Dakar
27,Port Harcourt
28,Guatemala City
29,Ouagadougou
30,Lusaka
31,Port-au-Prince
32,Algiers
33,Bamako
34,Mbuji-Mayi
35,Accra
36,Tashkent
37,Patna
38,Brazzaville
39,Damascus
40,Tunis
41,Mogadishu
42,Phnom Penh
43,Havana
44,Linyi Shandong
45,Vienna
46,Almaty
47,Lome
48,Davao City
49,Adana
50,Benin City
