,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Ahmedabad
5,Kuala Lumpur
6,Foshan
7,Baghdad
8,Dar es Salaam
9,Khartoum
10,Yangon
11,Abidjan
12,Kabul
13,Yaounde
14,Kano
15,Douala
16,Ibadan
17,Antananarivo
18,Kumasi
19,Abuja
20,Asuncion
21,Santo Domingo
22,Mashhad
23,Dakar
24,Port Harcourt
25,Pyongyang
26,Guatemala City
27,Ouagadougou
28,Lusaka
29,Port-au-Prince
30,Algiers
31,Bamako
32,Mbuji-Mayi
33,Accra
34,Tashkent
35,Brazzaville
36,Damascus
37,Tunis
38,Mogadishu
39,Esfahan
40,Phnom Penh
41,Havana
42,Aleppo
43,Taizhou Zhejiang
44,Conakry
45,Linyi Shandong
46,Almaty
47,Panama City
48,Lome
49,Benin City
