,URL
0,Tokyo
1,Mexico City
2,Dhaka
3,Cairo
4,Beijing
5,Mumbai
6,Osaka
7,Karachi
8,Chongqing
9,Istanbul
10,Buenos Aires
11,Kolkata
12,Kinshasa
13,Lagos
14,Tehran
15,Luanda
16,Baghdad
17,Dar es Salaam
18,Khartoum
19,Yangon
20,Abidjan
21,Kabul
22,Yaounde
23,Kano
24,Douala
25,Ibadan
26,Antananarivo
27,Kumasi
28,Abuja
29,Guiyang
30,Asuncion
31,Santo Domingo
32,Mashhad
33,Dakar
34,Port Harcourt
35,Pyongyang
36,Guatemala City
37,Ouagadougou
38,Lusaka
39,Port-au-Prince
40,Algiers
41,Bamako
42,Accra
43,Tashkent
44,Brazzaville
45,Damascus
46,Brisbane
47,Beirut
48,Tunis
49,Mogadishu
50,Esfahan
51,Phnom Penh
52,Havana
53,Aleppo
54,Taizhou Zhejiang
55,Conakry
56,Linyi Shandong
57,Almaty
58,Panama City
59,Lome
60,Benin City
