,URL
0,Kinshasa
1,Lagos
2,Lima
3,Tehran
4,Luanda
5,Wuhan
6,Foshan
7,Baghdad
8,Dar es Salaam
9,Khartoum
10,Johannesburg
11,Yangon
12,Abidjan
13,Addis Ababa
14,Brasilia
15,Kabul
16,Yaounde
17,Kano
18,Douala
19,Xiamen
20,Ibadan
21,Antananarivo
22,Kumasi
23,Abuja
24,Asuncion
25,Santo Domingo
26,Mashhad
27,Dakar
28,Pyongyang
29,Guatemala City
30,Ouagadougou
31,Lusaka
32,Port-au-Prince
33,Algiers
34,Bamako
35,Mbuji-Mayi
36,Birmingham
37,Accra
38,Tashkent
39,Brazzaville
40,Damascus
41,Beirut
42,Tunis
43,Mogadishu
44,Esfahan
45,Phnom Penh
46,Havana
47,Aleppo
48,Taizhou Zhejiang
49,Conakry
50,Linyi Shandong
51,Almaty
52,Panama City
53,Lome
54,Benin City
