,URL
0,Tokyo
1,Kinshasa
2,Lagos
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Yangon
8,Abidjan
9,Kabul
10,Yaounde
11,Kano
12,Medellin
13,Douala
14,Antananarivo
15,Kumasi
16,Abuja
17,Guiyang
18,Asuncion
19,Santo Domingo
20,Mashhad
21,Dakar
22,Durban
23,Port Harcourt
24,Pyongyang
25,Guatemala City
26,Ouagadougou
27,Lusaka
28,Port-au-Prince
29,Algiers
30,Bamako
31,Mbuji-Mayi
32,Accra
33,Tashkent
34,Brazzaville
35,Damascus
36,Tunis
37,Mogadishu
38,Phnom Penh
39,Havana
40,Aleppo
41,Taizhou Zhejiang
42,Conakry
43,Linyi Shandong
44,Almaty
45,Panama City
46,Lome
47,Benin City
