,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Yangon
7,Abidjan
8,Kabul
9,Kano
10,Douala
11,Ibadan
12,Antananarivo
13,Kumasi
14,Abuja
15,Guiyang
16,Asuncion
17,Santo Domingo
18,Mashhad
19,Thrissur
20,Kochi
21,Port Harcourt
22,Guatemala City
23,Ouagadougou
24,Lusaka
25,Port-au-Prince
26,Algiers
27,Bamako
28,Mbuji-Mayi
29,Accra
30,Tashkent
31,Brazzaville
32,Damascus
33,Beirut
34,Tunis
35,Esfahan
36,Phnom Penh
37,Havana
38,Aleppo
39,Taizhou Zhejiang
40,Conakry
41,Linyi Shandong
42,Almaty
43,Panama City
44,Lome
45,Benin City
