,URL
0,Kinshasa
1,Lagos
2,Luanda
3,Baghdad
4,Dar es Salaam
5,Yangon
6,Abidjan
7,Kabul
8,Yaounde
9,Kano
10,Douala
11,Ibadan
12,Antananarivo
13,Kumasi
14,Abuja
15,Asuncion
16,Santo Domingo
17,Mashhad
18,Dakar
19,Port Harcourt
20,Guatemala City
21,Ouagadougou
22,Lusaka
23,Port-au-Prince
24,Algiers
25,Bamako
26,Mbuji-Mayi
27,Accra
28,Tashkent
29,Brazzaville
30,Damascus
31,Tunis
32,Mogadishu
33,Esfahan
34,Phnom Penh
35,Havana
36,Aleppo
37,Taizhou Zhejiang
38,Conakry
39,Linyi Shandong
40,Haikou
41,Almaty
42,Panama City
43,Lome
44,Benin City
