,URL
0,Dhaka
1,Cairo
2,Beijing
3,Mumbai
4,Osaka
5,Karachi
6,Chongqing
7,Istanbul
8,Buenos Aires
9,Kolkata
10,Kinshasa
11,Lagos
12,Manila
13,Tianjin
14,Guangzhou
15,Rio de Janeiro
16,Lahore
17,Bangalore
18,Moscow
19,Shenzhen
20,Chennai
21,Bogota
22,Paris
23,Jakarta
24,Lima
25,Bangkok
26,Hyderabad
27,Seoul
28,Nagoya
29,London
30,Chengdu
31,Tehran
32,Luanda
33,Baghdad
34,Dar es Salaam
35,Santiago
36,Khartoum
37,Yangon
38,Kabul
39,Yaounde
40,Kano
41,Lucknow
42,Ibadan
43,Antananarivo
44,Kumasi
45,Abuja
46,Asuncion
47,Santo Domingo
48,Mashhad
49,Dakar
50,Port Harcourt
51,Pyongyang
52,Guatemala City
53,Ouagadougou
54,Lusaka
55,Port-au-Prince
56,Algiers
57,Bamako
58,Mbuji-Mayi
59,Accra
60,Tashkent
61,Brazzaville
62,Mogadishu
63,Esfahan
64,Phnom Penh
65,Havana
66,Aleppo
67,Taizhou Zhejiang
68,Conakry
69,Linyi Shandong
70,Almaty
71,Panama City
72,Lome
73,Benin City
