,URL
0,Kinshasa
1,Lagos
2,Bangalore
3,Chengdu
4,Tehran
5,Luanda
6,Hong Kong
7,Surat
8,Dongguan
9,Suzhou
10,Foshan
11,Riyadh
12,Shenyang
13,Baghdad
14,Dar es Salaam
15,Khartoum
16,Saint Petersburg
17,Yangon
18,Abidjan
19,Kabul
20,Yaounde
21,Kano
22,Douala
23,Ibadan
24,Antananarivo
25,Kumasi
26,Abuja
27,Asuncion
28,Santo Domingo
29,Mashhad
30,Port Harcourt
31,Pyongyang
32,Ouagadougou
33,Lusaka
34,Port-au-Prince
35,Algiers
36,Bamako
37,Mbuji-Mayi
38,Tashkent
39,Patna
40,Brazzaville
41,Damascus
42,Beirut
43,Tunis
44,Mogadishu
45,Esfahan
46,Phnom Penh
47,Havana
48,Conakry
49,Linyi Shandong
50,Almaty
51,Benin City
