,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Baghdad
4,Dar es Salaam
5,Khartoum
6,Yangon
7,Abidjan
8,Kabul
9,Yaounde
10,Kano
11,Douala
12,Ibadan
13,Kumasi
14,Abuja
15,Asuncion
16,Santo Domingo
17,Dakar
18,Port Harcourt
19,Pyongyang
20,Guatemala City
21,Ouagadougou
22,Lusaka
23,Port-au-Prince
24,Bamako
25,Accra
26,Tashkent
27,Brazzaville
28,Damascus
29,Beirut
30,Tunis
31,Mogadishu
32,Esfahan
33,Phnom Penh
34,Havana
35,Aleppo
36,Taizhou Zhejiang
37,Conakry
38,Linyi Shandong
39,Almaty
40,Panama City
41,Lome
