,URL
0,Mexico City
1,Dhaka
2,Cairo
3,Beijing
4,Mumbai
5,Osaka
6,Karachi
7,Chongqing
8,Istanbul
9,Buenos Aires
10,Kolkata
11,Kinshasa
12,Lagos
13,Tehran
14,Luanda
15,Baghdad
16,Dar es Salaam
17,Yangon
18,Abidjan
19,Kabul
20,Kano
21,Douala
22,Ibadan
23,Antananarivo
24,Kumasi
25,Abuja
26,Asuncion
27,Santo Domingo
28,Mashhad
29,Dakar
30,Kanpur
31,Pyongyang
32,Guatemala City
33,Ouagadougou
34,Lusaka
35,Port-au-Prince
36,Algiers
37,Bamako
38,Thiruvananthapuram
39,Mbuji-Mayi
40,Accra
41,Tashkent
42,Brazzaville
43,Damascus
44,Beirut
45,Tunis
46,Tangerang
47,Medan
48,Amman
49,Havana
50,Nashik
51,Aleppo
52,Taizhou Zhejiang
53,Conakry
54,Linyi Shandong
55,Almaty
56,Rabat
57,Panama City
58,Lome
59,Davao City
60,Turin
61,Adana
62,Benin City
