,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Yangon
7,Abidjan
8,Kabul
9,Yaounde
10,Kano
11,Douala
12,Ibadan
13,Antananarivo
14,Kumasi
15,Abuja
16,Santo Domingo
17,Campinas
18,Mashhad
19,Port Harcourt
20,Milan
21,Pyongyang
22,Guatemala City
23,Surabaya
24,Ouagadougou
25,Lusaka
26,Port-au-Prince
27,Cali
28,Algiers
29,Taibei
30,Bamako
31,Thiruvananthapuram
32,Accra
33,Tashkent
34,Brazzaville
35,Damascus
36,Beirut
37,Tunis
38,Mogadishu
39,Esfahan
40,Phnom Penh
41,Havana
42,Aleppo
43,Taizhou Zhejiang
44,Conakry
45,Linyi Shandong
46,Almaty
47,Yancheng Jiangsu
48,Panama City
49,Lome
50,Benin City
