,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Abidjan
9,Kabul
10,Yaounde
11,Kano
12,Ibadan
13,Malappuram
14,Berlin
15,Faisalabad
16,Antananarivo
17,Kumasi
18,Abuja
19,Campinas
20,Mashhad
21,Puebla
22,Thrissur
23,Lanzhou
24,Kanpur
25,Pyongyang
26,Guayaquil
27,Guatemala City
28,Ouagadougou
29,Lusaka
30,Port-au-Prince
31,Algiers
32,Bamako
33,Thiruvananthapuram
34,Mbuji-Mayi
35,Accra
36,Tashkent
37,Brazzaville
38,Damascus
39,Beirut
40,Tunis
41,Mogadishu
42,Esfahan
43,Phnom Penh
44,Havana
45,Aleppo
46,Taizhou Zhejiang
47,Conakry
48,Linyi Shandong
49,Almaty
50,Lome
51,Benin City
