,URL
0,Dhaka
1,Cairo
2,Beijing
3,Mumbai
4,Osaka
5,Karachi
6,Chongqing
7,Istanbul
8,Buenos Aires
9,Kolkata
10,Kinshasa
11,Lagos
12,Tehran
13,Luanda
14,Baghdad
15,Dar es Salaam
16,Khartoum
17,Yangon
18,Kabul
19,Yaounde
20,Kano
21,Douala
22,Antananarivo
23,Kumasi
24,Abuja
25,Asuncion
26,Santo Domingo
27,Mashhad
28,Dakar
29,Port Harcourt
30,Pyongyang
31,Guatemala City
32,Ouagadougou
33,Lusaka
34,Port-au-Prince
35,Algiers
36,Bamako
37,Mbuji-Mayi
38,Accra
39,Tashkent
40,Damascus
41,Beirut
42,Tunis
43,Mogadishu
44,Esfahan
45,Phnom Penh
46,Havana
47,Aleppo
48,Taizhou Zhejiang
49,Conakry
50,Linyi Shandong
51,Almaty
52,Panama City
53,Lome
54,Benin City
