,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Dalian
8,Fukuoka
9,Yangon
10,Abidjan
11,Addis Ababa
12,Kabul
13,Rome
14,Yaounde
15,Kano
16,Jaipur
17,Los Angeles
18,Douala
19,Xiamen
20,Ibadan
21,Antananarivo
22,Kumasi
23,Abuja
24,Santo Domingo
25,Mashhad
26,Port Harcourt
27,Pyongyang
28,Guayaquil
29,Guatemala City
30,Surabaya
31,Lusaka
32,Port-au-Prince
33,Algiers
34,Bamako
35,Mbuji-Mayi
36,Tashkent
37,Brazzaville
38,Damascus
39,Tunis
40,Mogadishu
41,Esfahan
42,Phnom Penh
43,Havana
44,Aleppo
45,Taizhou Zhejiang
46,Conakry
47,Linyi Shandong
48,Almaty
49,Panama City
50,Lome
51,Benin City
