,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Kabul
9,Yaounde
10,Porto Alegre
11,Kano
12,Xiamen
13,Ibadan
14,Kumasi
15,Abuja
16,Asuncion
17,Santo Domingo
18,Mashhad
19,Dakar
20,Port Harcourt
21,Lanzhou
22,Milan
23,Pyongyang
24,Guayaquil
25,Guatemala City
26,Ouagadougou
27,Lusaka
28,Algiers
29,Manchester
30,Bamako
31,Thiruvananthapuram
32,Mbuji-Mayi
33,Accra
34,Tashkent
35,Brazzaville
36,Damascus
37,Beirut
38,Tunis
39,Mogadishu
40,Esfahan
41,Phnom Penh
42,Havana
43,Aleppo
44,Taizhou Zhejiang
45,Conakry
46,Linyi Shandong
47,Almaty
48,Panama City
49,Lome
50,Benin City
