,URL
0,Cairo
1,Kinshasa
2,Lagos
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Khartoum
8,Yangon
9,Abidjan
10,Hefei
11,Kabul
12,Yaounde
13,Kano
14,Douala
15,Ibadan
16,Antananarivo
17,Abuja
18,Asuncion
19,Santo Domingo
20,Mashhad
21,Dakar
22,Port Harcourt
23,Pyongyang
24,Guatemala City
25,Ouagadougou
26,Lusaka
27,Port-au-Prince
28,Algiers
29,Bamako
30,Mbuji-Mayi
31,Tashkent
32,Brazzaville
33,Damascus
34,Tunis
35,Mogadishu
36,Esfahan
37,Phnom Penh
38,Havana
39,Aleppo
40,Taizhou Zhejiang
41,Conakry
42,Linyi Shandong
43,Almaty
44,Panama City
45,Lome
46,Benin City
