,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Yangon
5,Abidjan
6,Kabul
7,Yaounde
8,Kano
9,Douala
10,Ibadan
11,Antananarivo
12,Kumasi
13,Asuncion
14,Santo Domingo
15,Mashhad
16,Dakar
17,Port Harcourt
18,Pyongyang
19,Guatemala City
20,Ouagadougou
21,Lusaka
22,Coimbatore
23,Algiers
24,Bamako
25,Mbuji-Mayi
26,Tashkent
27,Brazzaville
28,Damascus
29,Beirut
30,Tunis
31,Mogadishu
32,Baku
33,Esfahan
34,Phnom Penh
35,Havana
36,Taizhou Zhejiang
37,Conakry
38,Linyi Shandong
39,Almaty
40,Yancheng Jiangsu
41,Panama City
42,Lome
43,Adana
44,Benin City
