,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Kuala Lumpur
5,Hangzhou
6,Hong Kong
7,Surat
8,Dongguan
9,Suzhou
10,Foshan
11,Riyadh
12,Shenyang
13,Baghdad
14,Dar es Salaam
15,Khartoum
16,Yangon
17,Abidjan
18,Tel Aviv
19,Yaounde
20,Kano
21,Douala
22,Ibadan
23,Antananarivo
24,Kumasi
25,Abuja
26,Asuncion
27,Santo Domingo
28,Mashhad
29,Dakar
30,Port Harcourt
31,Pyongyang
32,Guatemala City
33,Ouagadougou
34,Lusaka
35,Port-au-Prince
36,Algiers
37,Bamako
38,Mbuji-Mayi
39,Accra
40,Tashkent
41,Damascus
42,Beirut
43,Tunis
44,Mogadishu
45,Esfahan
46,Phnom Penh
47,Havana
48,Aleppo
49,Taizhou Zhejiang
50,Conakry
51,Linyi Shandong
52,Almaty
53,Panama City
54,Lome
