,URL
0,Cairo
1,Beijing
2,Mumbai
3,Osaka
4,Karachi
5,Chongqing
6,Istanbul
7,Buenos Aires
8,Kolkata
9,Kinshasa
10,Lagos
11,Tehran
12,Luanda
13,Baghdad
14,Dar es Salaam
15,Khartoum
16,Yangon
17,Abidjan
18,Kabul
19,Yaounde
20,Kano
21,Douala
22,Ibadan
23,Antananarivo
24,Kumasi
25,Abuja
26,Asuncion
27,Santo Domingo
28,Mashhad
29,Port Harcourt
30,Pyongyang
31,Guatemala City
32,Ouagadougou
33,Lusaka
34,Port-au-Prince
35,Algiers
36,Bamako
37,Mbuji-Mayi
38,Accra
39,Tashkent
40,Brazzaville
41,Beirut
42,Tunis
43,Mogadishu
44,Esfahan
45,Phnom Penh
46,Havana
47,Aleppo
48,Taizhou Zhejiang
49,Conakry
50,Linyi Shandong
51,Panama City
52,Lome
53,Benin City
