,URL
0,Mexico City
1,Istanbul
2,Kinshasa
3,Lagos
4,Chennai
5,Nagoya
6,Tehran
7,Luanda
8,Wuhan
9,New York City
10,Baghdad
11,Dar es Salaam
12,Yangon
13,Chittagong
14,Kabul
15,Yaounde
16,Kano
17,Douala
18,Ibadan
19,Antananarivo
20,Kumasi
21,Abuja
22,Asuncion
23,Santo Domingo
24,Mashhad
25,Dakar
26,Port Harcourt
27,Pyongyang
28,Guatemala City
29,Ouagadougou
30,Lusaka
31,Port-au-Prince
32,Algiers
33,Bamako
34,Mbuji-Mayi
35,Tashkent
36,Brazzaville
37,Damascus
38,Beirut
39,Tunis
40,Mogadishu
41,Gujranwala
42,Naples
43,Esfahan
44,Phnom Penh
45,Havana
46,Multan
47,Aleppo
48,Taizhou Zhejiang
49,Conakry
50,Linyi Shandong
51,Vienna
52,Panama City
53,Lome
