,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Abidjan
9,Kabul
10,Yaounde
11,Kano
12,Douala
13,Ibadan
14,Antananarivo
15,Kumasi
16,Asuncion
17,Santo Domingo
18,Mashhad
19,Dakar
20,Port Harcourt
21,Pyongyang
22,Sanaa
23,Guatemala City
24,Ouagadougou
25,Lusaka
26,Port-au-Prince
27,Algiers
28,Bamako
29,Mbuji-Mayi
30,Lubumbashi
31,Accra
32,Tashkent
33,Brazzaville
34,Damascus
35,Beirut
36,Tunis
37,Mogadishu
38,Sendai
39,Esfahan
40,Phnom Penh
41,Havana
42,Conakry
43,Linyi Shandong
44,Wuhu Anhui
45,Panama City
46,Davao City
47,Benin City
48,Budapest
49,Montevideo
50,Matola
51,Mosul
52,Novosibirsk
53,Yinchuan
54,Muscat
55,Harare
56,Grande Sao Luis
57,Tegucigalpa
58,Onitsha
59,N-Djamena
60,Mandalay
61,Basra
62,Taizhou Jiangsu
63,Nouakchott
64,Homs
65,Cochabamba
