,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Yaounde
9,Kano
10,Los Angeles
11,Douala
12,Ibadan
13,Antananarivo
14,Kumasi
15,Abuja
16,Asuncion
17,Santo Domingo
18,Puebla
19,Dakar
20,Port Harcourt
21,Guatemala City
22,Ouagadougou
23,Lusaka
24,Port-au-Prince
25,Algiers
26,Bamako
27,Mbuji-Mayi
28,Birmingham
29,Yantai
30,Bandung
31,Accra
32,Tashkent
33,Brazzaville
34,Damascus
35,Beirut
36,Tunis
37,Mogadishu
38,Esfahan
39,Phnom Penh
40,Havana
41,Minsk
42,Aleppo
43,Taizhou Zhejiang
44,Conakry
45,Linyi Shandong
46,Almaty
47,Panama City
48,Lome
49,Adana
50,Hamburg
51,Benin City
