,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Ho Chi Minh City
4,Luanda
5,Kuala Lumpur
6,Surat
7,Dar es Salaam
8,Santiago
9,Dalian
10,Yangon
11,Alexandria
12,Abidjan
13,Kabul
14,Rome
15,Yaounde
16,Kano
17,Douala
18,Antananarivo
19,Kumasi
20,Abuja
21,Asuncion
22,Santo Domingo
23,Mashhad
24,Dakar
25,Port Harcourt
26,Guatemala City
27,Ouagadougou
28,Lusaka
29,Port-au-Prince
30,Algiers
31,Bamako
32,Mbuji-Mayi
33,Accra
34,Tashkent
35,Brazzaville
36,Damascus
37,Beirut
38,Tunis
39,Esfahan
40,Phnom Penh
41,Havana
42,Conakry
43,Linyi Shandong
44,Almaty
45,Panama City
46,Lome
47,Benin City
