,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Kuala Lumpur
5,Hong Kong
6,Baghdad
7,Dar es Salaam
8,Santiago
9,Yangon
10,Abidjan
11,Kabul
12,Yaounde
13,Porto Alegre
14,Kano
15,Douala
16,Ibadan
17,Antananarivo
18,Kumasi
19,Abuja
20,Asuncion
21,Santo Domingo
22,Mashhad
23,Dakar
24,Port Harcourt
25,Pyongyang
26,Guatemala City
27,Ouagadougou
28,Lusaka
29,Port-au-Prince
30,Algiers
31,Bamako
32,Mbuji-Mayi
33,Accra
34,Tashkent
35,Brazzaville
36,Damascus
37,Tunis
38,Mogadishu
39,Baotou
40,Esfahan
41,Phnom Penh
42,Havana
43,Aleppo
44,Taizhou Zhejiang
45,Conakry
46,Linyi Shandong
47,Almaty
48,Panama City
49,Lome
50,Benin City
