,URL
0,Dhaka
1,Cairo
2,Beijing
3,Lagos
4,Bogota
5,Paris
6,Luanda
7,Dar es Salaam
8,Belo Horizonte
9,Yangon
10,Abidjan
11,Guadalajara
12,Addis Ababa
13,Kabul
14,Porto Alegre
15,Douala
16,Ibadan
17,Antananarivo
18,Kumasi
19,Kampala
20,Busan
21,Abuja
22,Asuncion
23,Santo Domingo
24,Mashhad
25,Dakar
26,Milan
27,Guatemala City
28,Lusaka
29,Port-au-Prince
30,Algiers
31,Bamako
32,Thiruvananthapuram
33,Mbuji-Mayi
34,Bandung
35,Accra
36,Tashkent
37,Brazzaville
38,Damascus
39,Beirut
40,Tunis
41,Mogadishu
42,Esfahan
43,Phnom Penh
44,Havana
45,Aleppo
46,Taizhou Zhejiang
47,Conakry
48,Linyi Shandong
49,Almaty
50,Panama City
51,Hyderabad
52,Lome
53,Benin City
