,URL
0,Lagos
1,Tehran
2,Luanda
3,Baghdad
4,Dar es Salaam
5,Khartoum
6,Yangon
7,Abidjan
8,Kabul
9,Yaounde
10,Douala
11,Ibadan
12,Malappuram
13,Antananarivo
14,Kumasi
15,Abuja
16,Asuncion
17,Santo Domingo
18,Mashhad
19,Dakar
20,Port Harcourt
21,Pyongyang
22,Guatemala City
23,Ouagadougou
24,Lusaka
25,Port-au-Prince
26,Algiers
27,Bamako
28,Bandung
29,Vancouver
30,Accra
31,Tashkent
32,Brazzaville
33,Damascus
34,Beirut
35,Tunis
36,Mogadishu
37,Esfahan
38,Phnom Penh
39,Havana
40,Aleppo
41,Taizhou Zhejiang
42,Conakry
43,Linyi Shandong
44,Almaty
45,Panama City
46,Lome
