,URL
0,Tokyo
1,Kinshasa
2,Lagos
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Khartoum
8,Yangon
9,Kabul
10,Rome
11,Yaounde
12,Kano
13,Douala
14,Ibadan
15,Antananarivo
16,Kumasi
17,Abuja
18,Asuncion
19,Santo Domingo
20,Mashhad
21,Port Harcourt
22,Pyongyang
23,Guatemala City
24,Ouagadougou
25,Lusaka
26,Port-au-Prince
27,Algiers
28,Bamako
29,Mbuji-Mayi
30,Tashkent
31,Brazzaville
32,Damascus
33,Beirut
34,Tunis
35,Tijuana
36,Esfahan
37,Phnom Penh
38,Havana
39,Aleppo
40,Taizhou Zhejiang
41,Conakry
42,Linyi Shandong
43,Almaty
44,Panama City
45,Lome
46,Benin City
