,URL
0,Mexico City
1,Dhaka
2,Cairo
3,Beijing
4,Mumbai
5,Osaka
6,Karachi
7,Chongqing
8,Istanbul
9,Buenos Aires
10,Kolkata
11,Kinshasa
12,Lagos
13,Tehran
14,Luanda
15,Baghdad
16,Dar es Salaam
17,Yangon
18,Kabul
19,Yaounde
20,Kano
21,Douala
22,Xiamen
23,Ibadan
24,Antananarivo
25,Kumasi
26,Abuja
27,Asuncion
28,Santo Domingo
29,Puebla
30,Dakar
31,Port Harcourt
32,Pyongyang
33,Guatemala City
34,Ouagadougou
35,Lusaka
36,Port-au-Prince
37,Algiers
38,Bamako
39,Mbuji-Mayi
40,Accra
41,Tashkent
42,Brazzaville
43,Beirut
44,Tunis
45,Mogadishu
46,Esfahan
47,Phnom Penh
48,Havana
49,Aleppo
50,Taizhou Zhejiang
51,Conakry
52,Linyi Shandong
53,Almaty
54,Panama City
55,Lome
56,Benin City
