,URL
0,Delhi
1,Kinshasa
2,Lagos
3,Tehran
4,Luanda
5,Baghdad
6,Dar es Salaam
7,Haerbin
8,Toronto
9,Belo Horizonte
10,Singapore
11,Khartoum
12,Johannesburg
13,Dalian
14,Barcelona
15,Fukuoka
16,Ji-nan Shandong
17,Zhengzhou
18,Saint Petersburg
19,Yangon
20,Abidjan
21,Kabul
22,Yaounde
23,Kano
24,Douala
25,Ibadan
26,Antananarivo
27,Kumasi
28,Abuja
29,Asuncion
30,Santo Domingo
31,Mashhad
32,Dakar
33,Port Harcourt
34,Guatemala City
35,Lusaka
36,Port-au-Prince
37,Algiers
38,Bamako
39,Mbuji-Mayi
40,Accra
41,Tashkent
42,Brazzaville
43,Damascus
44,Beirut
45,Tunis
46,Mogadishu
47,Esfahan
48,Phnom Penh
49,Havana
50,Aleppo
51,Taizhou Zhejiang
52,Conakry
53,Linyi Shandong
54,Panama City
55,Lome
56,Benin City
