,URL
0,Tokyo
1,Kolkata
2,Kinshasa
3,Lagos
4,Shenzhen
5,Tehran
6,Luanda
7,Baghdad
8,Dar es Salaam
9,Khartoum
10,Yangon
11,Brasilia
12,Cape Town
13,Kabul
14,Yaounde
15,Kano
16,Douala
17,Ibadan
18,Antananarivo
19,Kumasi
20,Abuja
21,Asuncion
22,Santo Domingo
23,Mashhad
24,Dakar
25,Port Harcourt
26,Guatemala City
27,Ouagadougou
28,Lusaka
29,Port-au-Prince
30,Algiers
31,Bamako
32,Mbuji-Mayi
33,Accra
34,Tashkent
35,Brazzaville
36,Beirut
37,Tunis
38,Mogadishu
39,Amman
40,Esfahan
41,Phnom Penh
42,Havana
43,Aleppo
44,Taizhou Zhejiang
45,Conakry
46,Linyi Shandong
47,Almaty
48,Rabat
49,Panama City
50,Lome
51,Benin City
