,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Kuala Lumpur
5,Hangzhou
6,Hong Kong
7,Surat
8,Dongguan
9,Suzhou
10,Foshan
11,Riyadh
12,Shenyang
13,Baghdad
14,Dar es Salaam
15,Khartoum
16,Yangon
17,Abidjan
18,Guadalajara
19,Rome
20,Yaounde
21,Kano
22,Douala
23,Ibadan
24,Antananarivo
25,Kumasi
26,Abuja
27,Asuncion
28,Santo Domingo
29,Mashhad
30,Dakar
31,Port Harcourt
32,Pyongyang
33,Guatemala City
34,Ouagadougou
35,Lusaka
36,Port-au-Prince
37,Algiers
38,Bamako
39,Accra
40,Tashkent
41,Brazzaville
42,Damascus
43,Beirut
44,Tunis
45,Mogadishu
46,Esfahan
47,Phnom Penh
48,Havana
49,Aleppo
50,Taizhou Zhejiang
51,Conakry
52,Linyi Shandong
53,Almaty
54,Panama City
55,Lome
56,Benin City
