,URL
0,Kinshasa
1,Lagos
2,Paris
3,Tehran
4,Luanda
5,Dar es Salaam
6,Khartoum
7,Johannesburg
8,Saint Petersburg
9,Yangon
10,Abidjan
11,Brasilia
12,Changsha
13,Kabul
14,Yaounde
15,Kano
16,Douala
17,Ibadan
18,Antananarivo
19,Kumasi
20,Abuja
21,Asuncion
22,Santo Domingo
23,Mashhad
24,Dakar
25,Kuwait City
26,Port Harcourt
27,Milan
28,Pyongyang
29,Guatemala City
30,Caracas
31,Shizuoka
32,Ouagadougou
33,Lusaka
34,Port-au-Prince
35,Algiers
36,Bamako
37,Mbuji-Mayi
38,Accra
39,Tashkent
40,Brazzaville
41,Damascus
42,Tunis
43,Mogadishu
44,Esfahan
45,Phnom Penh
46,Havana
47,Taizhou Zhejiang
48,Conakry
49,Linyi Shandong
50,Almaty
51,Lome
52,Benin City
