,URL
0,Mexico City
1,Dhaka
2,Cairo
3,Beijing
4,Mumbai
5,Osaka
6,Karachi
7,Chongqing
8,Istanbul
9,Buenos Aires
10,Kolkata
11,Kinshasa
12,Lagos
13,Jakarta
14,Tehran
15,Luanda
16,Baghdad
17,Dar es Salaam
18,Khartoum
19,Yangon
20,Abidjan
21,Kabul
22,Kano
23,Medellin
24,Douala
25,Ibadan
26,Antananarivo
27,Kumasi
28,Abuja
29,Asuncion
30,Santo Domingo
31,Mashhad
32,Dakar
33,Port Harcourt
34,Pyongyang
35,Guatemala City
36,Ouagadougou
37,Lusaka
38,Port-au-Prince
39,Algiers
40,Accra
41,Tashkent
42,Brazzaville
43,Damascus
44,Beirut
45,Tunis
46,Esfahan
47,Phnom Penh
48,Havana
49,Aleppo
50,Taizhou Zhejiang
51,Conakry
52,Linyi Shandong
53,Almaty
54,Panama City
55,Lome
56,Benin City
