,URL
0,Osaka
1,Kinshasa
2,Lagos
3,Hyderabad
4,Tehran
5,Nanjing
6,Wuhan
7,New York City
8,Kuala Lumpur
9,Hong Kong
10,Baghdad
11,Dar es Salaam
12,Saint Petersburg
13,Abidjan
14,Addis Ababa
15,Kunming
16,Kabul
17,Yaounde
18,Kano
19,Douala
20,Ibadan
21,Antananarivo
22,Kumasi
23,Abuja
24,Asuncion
25,Santo Domingo
26,Mashhad
27,Dakar
28,Port Harcourt
29,Pyongyang
30,Guatemala City
31,Ouagadougou
32,Lusaka
33,Port-au-Prince
34,Algiers
35,Bamako
36,Mbuji-Mayi
37,Accra
38,Tashkent
39,Brazzaville
40,Damascus
41,Beirut
42,Tunis
43,Mogadishu
44,Esfahan
45,Phnom Penh
46,Havana
47,Aleppo
48,Taizhou Zhejiang
49,Conakry
50,Linyi Shandong
51,Almaty
52,Panama City
53,Lome
54,Benin City
