,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Kabul
9,Yaounde
10,Kano
11,Douala
12,Ibadan
13,Antananarivo
14,Kumasi
15,Abuja
16,Santo Domingo
17,Mashhad
18,Dakar
19,Pyongyang
20,Guatemala City
21,Lusaka
22,Port-au-Prince
23,Algiers
24,Bamako
25,Mbuji-Mayi
26,Accra
27,Tashkent
28,Damascus
29,Tunis
30,Mogadishu
31,Esfahan
32,Phnom Penh
33,Havana
34,Aleppo
35,Taizhou Zhejiang
36,Conakry
37,Linyi Shandong
38,Almaty
39,Panama City
40,Lome
41,Benin City
