,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Khartoum
7,Yangon
8,Alexandria
9,Abidjan
10,Kabul
11,Yaounde
12,Douala
13,Ibadan
14,Antananarivo
15,Bekasi
16,Kumasi
17,Abuja
18,Asuncion
19,Santo Domingo
20,Mashhad
21,Dakar
22,Port Harcourt
23,Pyongyang
24,Guatemala City
25,Ouagadougou
26,Lusaka
27,Port-au-Prince
28,Algiers
29,Bamako
30,Sapporo
31,Mbuji-Mayi
32,Tashkent
33,Brazzaville
34,Damascus
35,Beirut
36,Tunis
37,Phnom Penh
38,Havana
39,Aleppo
40,Taizhou Zhejiang
41,Conakry
42,Linyi Shandong
43,Almaty
44,Panama City
45,Lome
46,Turin
47,Benin City
