,URL
0,Dhaka
1,Cairo
2,Beijing
3,Mumbai
4,Osaka
5,Karachi
6,Chongqing
7,Istanbul
8,Buenos Aires
9,Kolkata
10,Kinshasa
11,Lagos
12,Rio de Janeiro
13,Tehran
14,Luanda
15,New York City
16,Kuala Lumpur
17,Hong Kong
18,Madrid
19,Khartoum
20,Dalian
21,Saint Petersburg
22,Kabul
23,Yaounde
24,Kano
25,Nanning
26,Douala
27,Antananarivo
28,Kumasi
29,Abuja
30,Asuncion
31,Santo Domingo
32,Mashhad
33,Dakar
34,Port Harcourt
35,Ouagadougou
36,Lusaka
37,Port-au-Prince
38,Bamako
39,Pretoria
40,Mbuji-Mayi
41,Accra
42,Tashkent
43,Brazzaville
44,Damascus
45,Tunis
46,Tangerang
47,Esfahan
48,Phnom Penh
49,Havana
50,Aleppo
51,Taizhou Zhejiang
52,Conakry
53,Linyi Shandong
54,Almaty
55,Panama City
56,Lome
57,Benin City
