,URL
0,Mexico City
1,Dhaka
2,Cairo
3,Beijing
4,Mumbai
5,Osaka
6,Karachi
7,Chongqing
8,Istanbul
9,Buenos Aires
10,Kolkata
11,Kinshasa
12,Lagos
13,Tehran
14,Luanda
15,Baghdad
16,Dar es Salaam
17,Yangon
18,Abidjan
19,Jiddah
20,Kabul
21,Rome
22,Yaounde
23,Kano
24,Douala
25,Ibadan
26,Antananarivo
27,Kumasi
28,Abuja
29,Asuncion
30,Santo Domingo
31,Mashhad
32,Dakar
33,Port Harcourt
34,Guatemala City
35,Ouagadougou
36,Lusaka
37,Port-au-Prince
38,Algiers
39,Bamako
40,Mbuji-Mayi
41,Accra
42,Tashkent
43,Damascus
44,Beirut
45,Tunis
46,Mogadishu
47,Esfahan
48,Phnom Penh
49,Havana
50,Aleppo
51,Taizhou Zhejiang
52,Conakry
53,Linyi Shandong
54,Almaty
55,Panama City
56,Lome
57,Benin City
