,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,New York City
5,Kuala Lumpur
6,Hong Kong
7,Shenyang
8,Baghdad
9,Dar es Salaam
10,Khartoum
11,Yangon
12,Abidjan
13,Guadalajara
14,Kabul
15,Yaounde
16,Kano
17,Douala
18,Ibadan
19,Antananarivo
20,Kumasi
21,Abuja
22,Asuncion
23,Santo Domingo
24,Mashhad
25,Port Harcourt
26,Pyongyang
27,Guatemala City
28,Ouagadougou
29,Lusaka
30,Port-au-Prince
31,Algiers
32,Bamako
33,Mbuji-Mayi
34,Accra
35,Tashkent
36,Brazzaville
37,Beirut
38,Tunis
39,Mogadishu
40,Esfahan
41,Phnom Penh
42,Havana
43,Aleppo
44,Taizhou Zhejiang
45,Conakry
46,Linyi Shandong
47,Almaty
48,Panama City
49,Lome
50,Benin City
