,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Dar es Salaam
5,Khartoum
6,Yangon
7,Abidjan
8,Kabul
9,Yaounde
10,Kano
11,Nanning
12,Douala
13,Ibadan
14,Antananarivo
15,Kumasi
16,Abuja
17,Asuncion
18,Santo Domingo
19,Campinas
20,Mashhad
21,Dakar
22,Port Harcourt
23,Milan
24,Indore
25,Pyongyang
26,Guatemala City
27,Ouagadougou
28,Lusaka
29,Port-au-Prince
30,Cali
31,Algiers
32,Bamako
33,Pretoria
34,Mbuji-Mayi
35,Accra
36,Tashkent
37,Brazzaville
38,Luoyang
39,Damascus
40,Beirut
41,Tunis
42,Mogadishu
43,Esfahan
44,Phnom Penh
45,Havana
46,Aleppo
47,Taizhou Zhejiang
48,Conakry
49,Linyi Shandong
50,Almaty
51,Panama City
52,Lome
53,Benin City
