,URL
0,Kinshasa
1,Lagos
2,Rio de Janeiro
3,Bogota
4,Tehran
5,Luanda
6,Wuhan
7,Hong Kong
8,Surat
9,Baghdad
10,Dar es Salaam
11,Khartoum
12,Johannesburg
13,Dalian
14,Yangon
15,Ankara
16,Kabul
17,Yaounde
18,Kano
19,Douala
20,Ibadan
21,Antananarivo
22,Kumasi
23,Abuja
24,Asuncion
25,Santo Domingo
26,Mashhad
27,Dakar
28,Port Harcourt
29,Pyongyang
30,Guatemala City
31,Ouagadougou
32,Lusaka
33,Port-au-Prince
34,Algiers
35,Bamako
36,Mbuji-Mayi
37,Accra
38,Tashkent
39,Damascus
40,Beirut
41,Tunis
42,Mogadishu
43,Esfahan
44,Phnom Penh
45,Havana
46,Taizhou Zhejiang
47,Conakry
48,Linyi Shandong
49,Almaty
50,Panama City
51,Lome
52,Benin City
