,URL
0,Kinshasa
1,Lagos
2,Tehran
3,Luanda
4,Baghdad
5,Dar es Salaam
6,Yangon
7,Abidjan
8,Kabul
9,Yaounde
10,Kano
11,Douala
12,Ibadan
13,Antananarivo
14,Kumasi
15,Abuja
16,Campinas
17,Mashhad
18,Dakar
19,Pyongyang
20,Guatemala City
21,Ouagadougou
22,Lusaka
23,Port-au-Prince
24,Algiers
25,Bamako
26,Mbuji-Mayi
27,Accra
28,Tashkent
29,Brazzaville
30,Damascus
31,Beirut
32,Tunis
33,Mogadishu
34,Phnom Penh
35,Havana
36,Taizhou Zhejiang
37,Conakry
38,Linyi Shandong
39,Almaty
40,Panama City
41,Lome
42,Benin City
