,URL
0,Mexico City
1,Dhaka
2,Cairo
3,Beijing
4,Mumbai
5,Osaka
6,Karachi
7,Chongqing
8,Istanbul
9,Buenos Aires
10,Kolkata
11,Kinshasa
12,Lagos
13,Tehran
14,Luanda
15,New York City
16,Baghdad
17,Dar es Salaam
18,Khartoum
19,Saint Petersburg
20,Yangon
21,Abidjan
22,Kabul
23,Yaounde
24,Kano
25,Douala
26,Ibadan
27,Antananarivo
28,Kumasi
29,Abuja
30,Asuncion
31,Santo Domingo
32,Mashhad
33,Dakar
34,Port Harcourt
35,Pyongyang
36,Guatemala City
37,Ouagadougou
38,Lusaka
39,Algiers
40,Bamako
41,Mbuji-Mayi
42,Bandung
43,Accra
44,Tashkent
45,Brazzaville
46,Damascus
47,Beirut
48,Tunis
49,Mogadishu
50,Esfahan
51,Phnom Penh
52,Havana
53,Aleppo
54,Taizhou Zhejiang
55,Conakry
56,Linyi Shandong
57,Almaty
58,Panama City
59,Lome
60,Benin City
