,URL
0,Tokyo
1,Sao Paulo
2,Cairo
3,Kinshasa
4,Lagos
5,Bangalore
6,Bogota
7,Lima
8,Nagoya
9,Tehran
10,Luanda
11,Wuhan
12,Hong Kong
13,Surat
14,Madrid
15,Belo Horizonte
16,Khartoum
17,Abidjan
18,Nairobi
19,Hanoi
20,Hefei
21,Kabul
22,Yaounde
23,Kano
24,Douala
25,Ibadan
26,Antananarivo
27,Abuja
28,Asuncion
29,Santo Domingo
30,Mashhad
31,Dakar
32,Port Harcourt
33,Guatemala City
34,Ouagadougou
35,Lusaka
36,Port-au-Prince
37,Algiers
38,Bamako
39,Mbuji-Mayi
40,Accra
41,Tashkent
42,Brazzaville
43,Damascus
44,Brisbane
45,Beirut
46,Tunis
47,Mogadishu
48,Phnom Penh
49,Havana
50,Aleppo
51,Taizhou Zhejiang
52,Conakry
53,Linyi Shandong
54,Almaty
55,Panama City
56,Benin City
